Latitude(DD),Longitude(DD),TotMagField,CorrectedMag
37.5085,-112.4428,52704.8,-169.1
37.5089,-112.4428,52702.8,-171.3
37.5093,-112.4428,52708.1,-166.0
37.5098,-112.4427,52705.6,-168.9
37.5102,-112.4427,52706.3,-168.8
37.5106,-112.4427,52705.3,-170.7
37.5111,-112.4427,52707.6,-168.8
37.5115,-112.4427,52708.8,-167.8
37.5119,-112.4427,52705.1,-171.7
37.5124,-112.4427,52710.6,-166.2
37.5128,-112.4427,52710.3,-167.0
37.5133,-112.4427,52707.1,-170.5
37.5137,-112.4427,52705.6,-172.3
37.5141,-112.4427,52705.6,-172.6
37.5146,-112.4426,52705.1,-173.3
37.515,-112.4426,52706.6,-172.1
37.5154,-112.4426,52707.1,-171.9
37.5159,-112.4426,52703.6,-175.8
37.5163,-112.4426,52707.6,-172.0
37.5167,-112.4426,52709.8,-170.1
37.5172,-112.4426,52710.6,-169.8
37.5176,-112.4426,52707.8,-172.6
37.518,-112.4426,52705.8,-174.9
37.5185,-112.4426,52704.6,-176.6
37.5189,-112.4425,52711.3,-170.3
37.5193,-112.4425,52710.6,-171.3
37.5198,-112.4425,52707.1,-175.1
37.5202,-112.4425,52707.8,-174.7
37.5206,-112.4425,52711.1,-171.7
37.5211,-112.4425,52707.8,-175.3
37.5215,-112.4425,52709.1,-174.2
37.522,-112.4425,52704.6,-179.1
37.5224,-112.4425,52703.6,-180.2
37.5228,-112.4425,52708.8,-175.4
37.5233,-112.4424,52703.4,-181.1
37.5237,-112.4424,52705.8,-178.9
37.5241,-112.4424,52705.8,-179.2
37.5246,-112.4424,52709.3,-176.0
37.525,-112.4424,52706.3,-179.2
37.5254,-112.4424,52710.3,-175.4
37.5259,-112.4424,52702.3,-183.9
37.5263,-112.4424,52704.1,-182.5
37.5267,-112.4424,52699.3,-187.7
37.5272,-112.4424,52705.3,-182.0
37.5276,-112.4424,52704.3,-183.3
37.528,-112.4423,52697.8,-190.0
37.5285,-112.4423,52702.6,-185.6
37.5289,-112.4423,52705.1,-183.4
37.5294,-112.4423,52702.6,-186.1
37.5298,-112.4423,52705.1,-183.9
37.5302,-112.4423,52698.6,-190.7
37.5307,-112.4423,52699.1,-190.6
37.5311,-112.4423,52700.3,-189.6
37.5315,-112.4423,52703.8,-186.3
37.532,-112.4423,52704.6,-185.8
37.5324,-112.4422,52697.8,-192.9
37.5328,-112.4422,52703.1,-187.9
37.5333,-112.4422,52700.6,-190.7
37.5337,-112.4422,52701.3,-190.3
37.5341,-112.4422,52696.1,-195.8
37.5346,-112.4422,52696.6,-195.5
37.535,-112.4422,52698.6,-193.9
37.5354,-112.4422,52702.1,-190.6
37.5359,-112.4422,52699.6,-193.4
37.5363,-112.4422,52698.6,-194.6
37.5367,-112.4422,52697.6,-195.7
37.5372,-112.4421,52699.3,-194.3
37.5376,-112.4421,52696.8,-197.1
37.5381,-112.4421,52696.8,-197.4
37.5385,-112.4421,52696.8,-197.6
37.5389,-112.4421,52694.1,-200.5
37.5394,-112.4421,52703.1,-191.9
37.5398,-112.4421,52698.6,-196.5
37.5402,-112.4421,52696.3,-199.1
37.5407,-112.4421,52700.3,-195.3
37.5411,-112.4421,52699.1,-196.8
37.5415,-112.442,52697.3,-198.8
37.542,-112.442,52697.8,-198.6
37.5424,-112.442,52700.6,-195.9
37.5428,-112.442,52697.3,-199.0
37.5433,-112.442,52696.3,-200.1
37.5437,-112.442,52698.3,-198.4
37.5441,-112.442,52695.1,-202.0
37.5446,-112.442,52697.1,-200.8
37.545,-112.442,52699.6,-198.7
37.5455,-112.442,52696.8,-201.9
37.5459,-112.442,52690.3,-208.8
37.5463,-112.4419,52694.3,-205.0
37.5468,-112.4419,52696.1,-203.5
37.5472,-112.4419,52692.6,-207.3
37.5476,-112.4419,52696.1,-204.2
37.5481,-112.4419,52693.1,-207.5
37.5485,-112.4419,52699.1,-201.9
37.5489,-112.4419,52692.8,-208.5
37.5494,-112.4419,52698.3,-203.4
37.5498,-112.4419,52695.1,-206.8
37.5502,-112.4419,52692.6,-209.6
37.5507,-112.4418,52690.8,-211.6
37.5511,-112.4418,52693.3,-209.4
37.5515,-112.4418,52693.1,-209.7
37.552,-112.4418,52695.3,-207.9
37.5524,-112.4418,52691.3,-212.2
37.5528,-112.4418,52695.1,-208.7
37.5533,-112.4418,52691.3,-212.8
37.5537,-112.4418,52694.6,-209.5
37.5542,-112.4418,52695.1,-209.3
37.5546,-112.4418,52698.1,-206.8
37.555,-112.4418,52700.1,-205.3
37.5555,-112.4417,52695.6,-210.2
37.5559,-112.4417,52697.6,-208.5
37.5563,-112.4417,52695.6,-210.9
37.5568,-112.4417,52700.3,-206.5
37.5572,-112.4417,52696.6,-210.5
37.5576,-112.4417,52697.6,-209.8
37.5581,-112.4417,52700.3,-207.4
37.5585,-112.4417,52698.6,-209.3
37.5589,-112.4417,52692.8,-215.3
37.5594,-112.4417,52696.6,-211.7
37.5598,-112.4416,52696.3,-212.2
37.5602,-112.4416,52698.6,-210.0
37.5607,-112.4416,52699.6,-209.3
37.5611,-112.4416,52698.8,-210.3
37.5616,-112.4416,52695.8,-213.6
37.562,-112.4416,52694.1,-215.6
37.5624,-112.4416,52697.3,-212.5
37.5629,-112.4416,52696.6,-213.6
37.5633,-112.4416,52693.6,-216.9
37.5637,-112.4416,52691.3,-219.5
37.5642,-112.4416,52697.3,-213.7
37.5646,-112.4415,52697.3,-214.0
37.565,-112.4415,52693.3,-218.3
37.5655,-112.4415,52694.8,-217.1
37.5659,-112.4415,52695.1,-217.1
37.5663,-112.4415,52698.1,-214.2
37.5668,-112.4415,52693.8,-218.9
37.5672,-112.4415,52699.8,-213.2
37.5676,-112.4415,52693.3,-220.1
37.5681,-112.4415,52695.3,-218.2
37.5685,-112.4415,52700.6,-213.1
37.5689,-112.4414,52697.8,-216.4
37.5694,-112.4414,52697.1,-217.4
37.5698,-112.4414,52697.3,-217.5
37.5703,-112.4414,52699.6,-215.5
37.5707,-112.4414,52697.8,-217.6
37.5711,-112.4414,52700.1,-215.5
37.5716,-112.4414,52697.8,-218.3
37.572,-112.4414,52705.8,-210.7
37.5724,-112.4414,52705.3,-211.5
37.5729,-112.4414,52705.8,-211.6
37.5733,-112.4414,52703.8,-214.0
37.5737,-112.4413,52701.6,-216.5
37.5742,-112.4413,52702.3,-216.0
37.5746,-112.4413,52699.6,-218.7
37.575,-112.4413,52695.1,-223.3
37.5755,-112.4413,52692.8,-225.7
37.5759,-112.4413,52701.6,-217.1
37.5763,-112.4413,52689.3,-229.6
37.5768,-112.4413,52700.3,-219.0
37.5772,-112.4413,52708.3,-211.3
37.5777,-112.4413,52700.3,-219.8
37.5781,-112.4412,52701.3,-219.1
37.5785,-112.4412,52704.8,-215.8
37.579,-112.4412,52704.1,-216.9
37.5794,-112.4412,52702.6,-218.7
37.5798,-112.4412,52704.8,-216.8
37.5803,-112.4412,52701.6,-220.5
37.5807,-112.4412,52707.3,-215.1
37.5811,-112.4412,52704.1,-218.8
37.5816,-112.4412,52705.8,-217.5
37.582,-112.4412,52705.1,-218.5
37.5824,-112.4412,52703.1,-220.7
37.5829,-112.4411,52703.1,-220.8
37.5833,-112.4411,52705.3,-218.9
37.5837,-112.4411,52701.1,-223.3
37.5842,-112.4411,52701.8,-222.9
37.5846,-112.4411,52702.6,-222.4
37.585,-112.4411,52702.1,-223.1
37.5855,-112.4411,52706.9,-218.5
37.5859,-112.4411,52704.8,-220.9
37.5864,-112.4411,52704.1,-221.9
37.5868,-112.4411,52705.1,-221.1
37.5872,-112.441,52704.6,-222.0
37.5877,-112.441,52704.8,-222.2
37.5881,-112.441,52705.1,-222.2
37.5885,-112.441,52710.8,-216.8
37.589,-112.441,52710.1,-217.9
37.5894,-112.441,52710.1,-218.0
37.5898,-112.441,52710.8,-217.7
37.5903,-112.441,52708.3,-220.7
37.5907,-112.441,52707.8,-221.6
37.5911,-112.441,52710.8,-218.9
37.5916,-112.4409,52708.3,-221.6
37.592,-112.4409,52708.1,-222.0
37.5924,-112.4409,52704.6,-225.5
37.5929,-112.4409,52706.1,-224.1
37.5933,-112.4409,52704.6,-225.7
37.5938,-112.4409,52703.4,-227.2
37.5942,-112.4409,52703.6,-227.2
37.5946,-112.4409,52707.3,-223.6
37.5951,-112.4409,52702.1,-229.1
37.5955,-112.4409,52708.1,-223.2
37.5959,-112.4409,52705.1,-226.1
37.5964,-112.4408,52708.1,-223.1
37.5968,-112.4408,52711.8,-220.3
37.5972,-112.4408,52717.3,-215.3
37.5977,-112.4408,52714.3,-218.7
37.5981,-112.4408,52717.1,-216.3
37.5985,-112.4408,52712.6,-221.0
37.599,-112.4408,52712.6,-221.3
37.5994,-112.4408,52706.3,-228.0
37.5998,-112.4408,52709.6,-224.9
37.6003,-112.4408,52713.3,-221.6
37.6007,-112.4407,52711.1,-223.9
37.6011,-112.4407,52709.1,-226.3
37.6016,-112.4407,52711.3,-224.5
37.602,-112.4407,52708.6,-227.4
37.6025,-112.4407,52714.6,-221.8
37.6029,-112.4407,52710.3,-226.3
37.6033,-112.4407,52709.6,-227.4
37.6038,-112.4407,52710.3,-227.0
37.6042,-112.4407,52707.8,-229.7
37.6046,-112.4407,52707.1,-230.6
37.6051,-112.4407,52710.8,-227.1
37.6055,-112.4406,52710.3,-227.8
37.6059,-112.4406,52712.3,-225.8
37.6064,-112.4406,52718.3,-220.0
37.6068,-112.4406,52714.6,-224.0
37.6072,-112.4406,52717.3,-221.5
37.6077,-112.4406,52718.8,-220.3
37.6081,-112.4406,52721.8,-217.6
37.6086,-112.4406,52722.8,-216.9
37.609,-112.4406,52723.3,-216.9
37.6094,-112.4406,52720.6,-219.9
37.6099,-112.4405,52715.1,-225.5
37.6103,-112.4405,52714.6,-226.2
37.6107,-112.4405,52715.8,-225.2
37.6112,-112.4405,52709.8,-231.4
37.6116,-112.4405,52715.6,-225.8
37.612,-112.4405,52710.6,-231.0
37.6125,-112.4405,52718.8,-223.2
37.6129,-112.4405,52716.3,-225.9
37.6133,-112.4405,52715.3,-227.1
37.6138,-112.4405,52712.1,-230.6
37.6142,-112.4405,52716.6,-226.3
37.6146,-112.4404,52717.8,-225.6
37.6151,-112.4404,52715.8,-227.9
37.6155,-112.4404,52718.3,-225.7
37.6159,-112.4404,52722.6,-221.8
37.6164,-112.4404,52733.6,-211.1
37.6168,-112.4404,52727.1,-217.8
37.6173,-112.4404,52736.1,-209.0
37.6177,-112.4404,52730.8,-214.7
37.6181,-112.4404,52734.8,-211.1
37.6186,-112.4404,52736.4,-209.8
37.619,-112.4403,52736.1,-210.3
37.6194,-112.4403,52741.8,-204.8
37.6199,-112.4403,52738.1,-208.7
37.6203,-112.4403,52741.3,-205.8
37.6207,-112.4403,52736.4,-210.8
37.6212,-112.4403,52731.8,-215.6
37.6216,-112.4403,52733.3,-214.3
37.622,-112.4403,52733.1,-214.7
37.6225,-112.4403,52736.6,-211.6
37.6229,-112.4403,52738.1,-210.4
37.6233,-112.4403,52730.6,-218.1
37.6238,-112.4402,52731.6,-217.4
37.6242,-112.4402,52731.6,-217.6
37.6247,-112.4402,52731.6,-217.9
37.6251,-112.4402,52731.8,-217.9
37.6255,-112.4402,52732.1,-217.9
37.626,-112.4402,52726.3,-224.0
37.6264,-112.4402,52726.1,-224.3
37.6268,-112.4402,52726.8,-223.8
37.6273,-112.4402,52723.8,-226.7
37.6277,-112.4402,52722.3,-228.8
37.6281,-112.4401,52725.1,-226.0
37.6286,-112.4401,52725.6,-226.1
37.629,-112.4401,52726.3,-225.5
37.6294,-112.4401,52724.6,-227.5
37.6299,-112.4401,52724.8,-227.6
37.6303,-112.4401,52719.8,-232.1
37.6307,-112.4401,52718.8,-233.5
37.6312,-112.4401,52714.1,-238.3
37.6316,-112.4401,52720.1,-232.7
37.632,-112.4401,52723.3,-229.8
37.6325,-112.4401,52729.1,-224.3
37.6329,-112.4401,52734.6,-219.6
37.6333,-112.4401,52751.1,-203.4
37.6337,-112.4402,52746.6,-208.2
37.6342,-112.4402,52752.1,-203.1
37.6346,-112.4402,52758.8,-196.7
37.635,-112.4402,52747.1,-208.6
37.6355,-112.4402,52744.3,-211.7
37.6359,-112.4402,52743.4,-212.8
37.6363,-112.4402,52742.6,-213.8
37.6367,-112.4402,52754.1,-202.7
37.6372,-112.4402,52752.3,-204.8
37.6376,-112.4402,52763.8,-193.6
37.638,-112.4402,52761.3,-196.4
37.6385,-112.4402,52760.6,-197.4
37.6389,-112.4403,52754.3,-203.9
37.6393,-112.4403,52748.3,-210.1
37.6397,-112.4403,52746.1,-212.5
37.6402,-112.4403,52741.6,-217.4
37.6406,-112.4403,52739.1,-220.1
37.641,-112.4403,52741.3,-217.9
37.6415,-112.4403,52746.6,-213.0
37.6419,-112.4403,52753.8,-206.2
37.6423,-112.4403,52749.8,-210.4
37.6428,-112.4403,52742.6,-217.8
37.6432,-112.4403,52750.6,-210.0
37.6436,-112.4404,52744.3,-216.6
37.644,-112.4404,52744.8,-216.4
37.6445,-112.4404,52744.6,-216.8
37.6449,-112.4404,52748.1,-213.4
37.6453,-112.4404,52745.3,-216.5
37.6458,-112.4404,52744.8,-217.4
37.6462,-112.4404,52741.8,-220.6
37.6466,-112.4404,52740.8,-221.8
37.647,-112.4404,52745.3,-217.5
37.6475,-112.4404,52751.8,-211.5
37.6479,-112.4404,52747.8,-215.7
37.6483,-112.4405,52744.6,-218.9
37.6488,-112.4405,52744.8,-219.0
37.6492,-112.4405,52745.6,-218.5
37.6496,-112.4405,52749.8,-214.4
37.65,-112.4405,52758.3,-205.9
37.6505,-112.4405,52757.3,-207.5
37.6509,-112.4405,52760.6,-204.6
37.6513,-112.4405,52760.6,-204.7
37.6518,-112.4405,52755.8,-209.8
37.6522,-112.4405,52756.8,-209.0
37.6526,-112.4405,52752.6,-213.4
37.653,-112.4405,52759.1,-207.2
37.6535,-112.4406,52771.3,-195.4
37.6539,-112.4406,52773.3,-193.7
37.6543,-112.4406,52767.8,-199.4
37.6548,-112.4406,52761.8,-205.8
37.6552,-112.4406,52752.1,-215.7
37.6556,-112.4406,52752.3,-215.7
37.656,-112.4406,52758.1,-210.2
37.6565,-112.4406,52764.3,-204.3
37.6569,-112.4406,52757.6,-211.2
37.6573,-112.4406,52758.1,-210.9
37.6578,-112.4406,52761.8,-207.5
37.6582,-112.4407,52763.1,-206.4
37.6586,-112.4407,52765.1,-204.6
37.659,-112.4407,52767.8,-202.2
37.6595,-112.4407,52771.8,-198.4
37.6599,-112.4407,52773.6,-196.9
37.6603,-112.4407,52778.3,-192.5
37.6608,-112.4407,52780.6,-190.5
37.6612,-112.4407,52772.6,-198.6
37.6616,-112.4407,52772.6,-199.0
37.6621,-112.4407,52773.8,-198.1
37.6625,-112.4407,52768.3,-203.8
37.6629,-112.4408,52755.8,-216.6
37.6633,-112.4408,52751.8,-220.7
37.6638,-112.4408,52749.8,-222.9
37.6642,-112.4408,52758.3,-214.6
37.6646,-112.4408,52769.6,-203.7
37.6651,-112.4408,52779.1,-194.5
37.6655,-112.4408,52780.6,-193.3
37.6659,-112.4408,52775.8,-198.4
37.6663,-112.4408,52775.3,-199.1
37.6668,-112.4408,52766.8,-207.9
37.6672,-112.4408,52766.3,-208.6
37.6676,-112.4408,52769.4,-205.6
37.6681,-112.4409,52778.3,-197.0
37.6685,-112.4409,52791.3,-184.3
37.6689,-112.4409,52801.3,-174.6
37.6693,-112.4409,52817.1,-159.1
37.6698,-112.4409,52821.8,-154.9
37.6702,-112.4409,52814.3,-162.7
37.6706,-112.4409,52805.6,-171.4
37.6711,-112.4409,52804.3,-173.1
37.6715,-112.4409,52820.1,-157.5
37.6719,-112.4409,52835.6,-142.5
37.6723,-112.4409,52839.6,-138.9
37.6728,-112.441,52816.1,-162.7
37.6732,-112.441,52775.3,-203.6
37.6736,-112.441,52753.3,-225.6
37.6741,-112.441,52749.1,-229.9
37.6745,-112.441,52757.6,-221.5
37.6749,-112.441,52764.1,-215.2
37.6754,-112.441,52774.3,-205.2
37.6758,-112.441,52793.8,-185.9
37.6762,-112.441,52804.1,-175.9
37.6766,-112.441,52819.8,-160.8
37.6771,-112.441,52813.1,-167.7
37.6775,-112.441,52805.6,-175.3
37.6779,-112.4411,52810.1,-170.9
37.6784,-112.4411,52819.8,-161.8
37.6788,-112.4411,52824.8,-157.2
37.6792,-112.4411,52805.9,-176.4
37.6796,-112.4411,52783.8,-198.6
37.6801,-112.4411,52771.6,-211.0
37.6805,-112.4411,52764.8,-218.0
37.6809,-112.4411,52764.6,-218.4
37.6814,-112.4411,52774.3,-208.9
37.6818,-112.4411,52777.1,-206.5
37.6822,-112.4411,52781.1,-202.8
37.6826,-112.4412,52770.3,-213.8
37.6831,-112.4412,52771.6,-212.6
37.6835,-112.4412,52776.1,-208.4
37.6839,-112.4412,52771.3,-213.4
37.6844,-112.4412,52778.3,-206.7
37.6848,-112.4412,52793.1,-192.2
37.6852,-112.4412,52804.1,-181.6
37.6856,-112.4412,52817.8,-168.2
37.6861,-112.4412,52831.8,-154.8
37.6865,-112.4412,52843.1,-144.0
37.6869,-112.4412,52844.6,-142.8
37.6874,-112.4413,52843.6,-144.0
37.6878,-112.4413,52833.3,-154.6
37.6882,-112.4413,52833.3,-154.8
37.6886,-112.4413,52822.8,-165.6
37.6891,-112.4413,52812.3,-176.4
37.6895,-112.4413,52780.6,-208.3
37.6899,-112.4413,52749.1,-239.9
37.6904,-112.4413,52729.1,-259.9
37.6908,-112.4413,52717.8,-271.2
37.6912,-112.4413,52714.8,-274.2
37.6916,-112.4413,52704.8,-284.2
37.6921,-112.4413,52697.3,-292.0
37.6925,-112.4414,52682.1,-307.5
37.6929,-112.4414,52666.6,-323.3
37.6934,-112.4414,52664.1,-326.0
37.6938,-112.4414,52696.6,-292.8
37.6942,-112.4414,52712.3,-278.2
37.6946,-112.4414,52732.4,-258.7
37.6951,-112.4414,52747.4,-244.1
37.6955,-112.4414,52785.8,-206.0
37.6959,-112.4414,52769.8,-222.3
37.6964,-112.4414,52774.1,-218.2
37.6968,-112.4414,52781.8,-210.9
37.6972,-112.4415,52793.1,-199.6
37.6977,-112.4415,52799.6,-193.5
37.6981,-112.4415,52796.3,-197.1
37.6985,-112.4415,52785.6,-208.0
37.6989,-112.4415,52789.1,-204.7
37.6994,-112.4415,52787.1,-207.0
37.6998,-112.4415,52793.8,-200.5
37.7002,-112.4415,52804.6,-189.8
37.7007,-112.4415,52816.1,-178.6
37.7011,-112.4415,52827.8,-167.1
37.7015,-112.4415,52842.1,-153.1
37.7019,-112.4415,52854.3,-141.1
37.7024,-112.4416,52858.8,-136.9
37.7028,-112.4416,52867.6,-128.5
37.7032,-112.4416,52868.4,-127.9
37.7037,-112.4416,52864.3,-132.4
37.7041,-112.4416,52858.8,-138.0
37.7045,-112.4416,52854.1,-142.9
37.7049,-112.4416,52850.8,-146.4
37.7054,-112.4416,52848.6,-149.0
37.7058,-112.4416,52842.6,-155.2
37.7062,-112.4416,52843.6,-154.4
37.7067,-112.4416,52836.8,-161.5
37.7071,-112.4417,52836.3,-162.3
37.7075,-112.4417,52839.8,-158.9
37.7079,-112.4417,52844.8,-154.2
37.7084,-112.4417,52847.6,-151.7
37.7088,-112.4417,52845.8,-153.8
37.7092,-112.4417,52851.8,-148.1
37.7097,-112.4417,52850.6,-149.6
37.7101,-112.4417,52847.1,-153.3
37.7105,-112.4417,52856.3,-144.3
37.711,-112.4417,52869.8,-131.0
37.7114,-112.4417,52884.8,-116.4
37.7118,-112.4418,52887.6,-113.9
37.7122,-112.4418,52895.1,-106.6
37.7127,-112.4418,52899.8,-102.2
37.7131,-112.4418,52898.8,-103.5
37.7135,-112.4418,52901.1,-101.5
37.714,-112.4418,52898.6,-104.2
37.7144,-112.4418,52891.6,-111.5
37.7148,-112.4418,52888.1,-115.3
37.7152,-112.4418,52891.1,-112.5
37.7157,-112.4418,52897.1,-106.8
37.7161,-112.4418,52905.3,-98.9
37.7165,-112.4418,52904.8,-99.7
37.717,-112.4419,52906.1,-98.8
37.7174,-112.4419,52906.6,-98.6
37.7178,-112.4419,52900.6,-104.8
37.7182,-112.4419,52890.3,-115.5
37.7187,-112.4419,52880.6,-125.6
37.7191,-112.4419,52879.1,-127.3
37.7195,-112.4419,52879.1,-127.5
37.72,-112.4419,52886.3,-120.8
37.7204,-112.4419,52883.6,-123.8
37.7208,-112.4419,52875.6,-132.0
37.7212,-112.4419,52874.6,-133.4
37.7217,-112.442,52869.3,-139.0
37.7221,-112.442,52874.3,-134.2
37.7225,-112.442,52875.8,-133.0
37.723,-112.442,52882.1,-127.0
37.7234,-112.442,52879.8,-129.6
37.7238,-112.442,52871.1,-138.6
37.7242,-112.442,52856.3,-153.7
37.7247,-112.442,52849.3,-161.0
37.7251,-112.442,52845.3,-165.2
37.7255,-112.442,52848.6,-162.1
37.726,-112.442,52844.8,-166.1
37.7264,-112.4421,52839.6,-171.6
37.7268,-112.4421,52840.6,-170.7
37.7273,-112.4421,52825.3,-186.4
37.7277,-112.4421,52821.6,-190.2
37.7281,-112.4421,52809.6,-202.4
37.7285,-112.4421,52805.6,-206.6
37.729,-112.4421,52801.8,-210.6
37.7294,-112.4421,52809.6,-203.0
37.7298,-112.4421,52815.1,-197.8
37.7303,-112.4421,52821.1,-192.1
37.7307,-112.4421,52823.6,-189.9
37.7311,-112.4421,52820.3,-193.4
37.7315,-112.4422,52809.1,-204.7
37.732,-112.4422,52793.3,-220.6
37.7324,-112.4422,52795.6,-218.5
37.7328,-112.4422,52791.1,-223.2
37.7333,-112.4422,52793.6,-221.0
37.7337,-112.4422,52805.3,-209.6
37.7341,-112.4422,52812.6,-202.6
37.7345,-112.4422,52821.8,-193.6
37.735,-112.4422,52830.1,-185.6
37.7354,-112.4422,52832.1,-183.9
37.7358,-112.4422,52838.6,-177.6
37.7363,-112.4423,52846.3,-170.2
37.7367,-112.4423,52853.1,-163.6
37.7371,-112.4423,52860.3,-156.7
37.7375,-112.4423,52876.6,-140.7
37.738,-112.4423,52887.3,-130.4
37.7384,-112.4423,52892.8,-125.3
37.7388,-112.4423,52905.8,-112.8
37.7393,-112.4423,52912.3,-106.8
37.7397,-112.4423,52918.3,-100.9
37.7401,-112.4423,52924.8,-94.5
37.7405,-112.4423,52933.1,-86.2
37.741,-112.4423,52938.3,-81.4
37.7414,-112.4424,52950.8,-69.2
37.7418,-112.4424,52955.8,-64.5
37.7423,-112.4424,52961.6,-59.1
37.7427,-112.4424,52964.3,-56.6
37.7431,-112.4424,52969.8,-51.4
37.7436,-112.4424,52975.6,-45.9
37.744,-112.4424,52986.1,-35.7
37.7444,-112.4424,52997.3,-24.9
37.7448,-112.4424,53007.8,-14.8
37.7453,-112.4424,53022.3,-0.8
37.7457,-112.4424,53025.3,2.0
37.7461,-112.4425,53026.1,2.7
37.7466,-112.4425,53023.6,0.0
37.747,-112.4425,53023.6,-0.5
37.7474,-112.4425,53021.8,-2.7
37.7478,-112.4425,53012.8,-11.9
37.7483,-112.4425,52998.3,-26.7
37.7487,-112.4425,52991.6,-33.6
37.7491,-112.4425,52990.3,-35.2
37.7496,-112.4425,52990.6,-35.2
37.75,-112.4425,52980.3,-45.7
37.7504,-112.4425,52971.8,-54.5
37.7508,-112.4426,52956.3,-69.9
37.7513,-112.4426,52944.3,-82.1
37.7517,-112.4426,52939.6,-87.1
37.7521,-112.4426,52939.3,-87.8
37.7526,-112.4426,52938.8,-88.6
37.753,-112.4426,52944.8,-82.9
37.7534,-112.4426,52951.3,-76.6
37.7538,-112.4426,52962.6,-65.5
37.7543,-112.4426,52975.8,-52.7
37.7547,-112.4426,52984.1,-44.7
37.7551,-112.4426,52990.8,-38.3
37.7556,-112.4426,52997.8,-31.6
37.756,-112.4427,52999.8,-29.9
37.7564,-112.4427,52984.6,-45.3
37.7569,-112.4427,52970.6,-59.6
37.7573,-112.4427,52958.3,-72.2
37.7577,-112.4427,52945.1,-85.6
37.7581,-112.4427,52954.3,-76.6
37.7586,-112.4427,52954.6,-76.5
37.759,-112.4427,52956.3,-75.0
37.7594,-112.4427,52954.3,-77.3
37.7599,-112.4427,52957.8,-74.1
37.7603,-112.4427,52953.8,-78.4
37.7607,-112.4428,52954.1,-78.3
37.7611,-112.4428,52961.8,-70.8
37.7616,-112.4428,52958.8,-74.1
37.762,-112.4428,52956.1,-77.0
37.7624,-112.4428,52961.1,-72.2
37.7629,-112.4428,52964.8,-68.8
37.7633,-112.4428,52970.1,-63.7
37.7637,-112.4428,52970.8,-63.3
37.7641,-112.4428,52978.8,-55.7
37.7646,-112.4428,52975.1,-59.8
37.765,-112.4428,52969.6,-65.6
37.7654,-112.4429,52958.6,-76.9
37.7659,-112.4429,52951.1,-84.7
37.7663,-112.4429,52951.3,-84.7
37.7667,-112.4429,52956.8,-79.5
37.7671,-112.4429,52962.6,-73.9
37.7676,-112.4429,52971.1,-65.8
37.768,-112.4429,52960.8,-76.4
37.7684,-112.4429,52958.3,-79.2
37.7689,-112.4429,52963.1,-74.7
37.7693,-112.4429,52966.3,-71.8
37.7697,-112.4429,52970.3,-68.1
37.7701,-112.4429,52972.3,-66.3
37.7706,-112.443,52973.6,-65.3
37.771,-112.443,52965.8,-73.3
37.7714,-112.443,52959.3,-80.0
37.7719,-112.443,52955.6,-83.9
37.7723,-112.443,52947.6,-92.2
37.7727,-112.443,52944.3,-95.6
37.7731,-112.443,52963.9,-76.2
37.7736,-112.443,52995.3,-45.3
37.774,-112.443,53028.8,-12.2
37.7744,-112.443,53041.8,0.4
37.7749,-112.443,53038.3,-3.5
37.7753,-112.4431,53044.1,2.0
37.7757,-112.4431,53054.8,12.5
37.7761,-112.4431,53068.8,26.2
37.7766,-112.4431,53078.1,35.2
37.777,-112.4431,53080.3,37.1
37.7774,-112.4431,53069.8,26.3
37.7779,-112.4431,53059.8,16.0
37.7783,-112.4431,53057.8,13.7
37.7787,-112.4431,53060.6,16.2
37.7792,-112.4431,53056.8,12.1
37.7796,-112.4431,53053.6,8.7
37.78,-112.4431,53045.3,0.2
37.7804,-112.4432,53053.1,7.8
37.7809,-112.4432,53059.1,13.5
37.7813,-112.4432,53061.1,15.2
37.7817,-112.4432,53048.8,2.7
37.7822,-112.4432,53026.6,-19.7
37.7826,-112.4432,52988.3,-58.3
37.783,-112.4432,52956.6,-90.1
37.7834,-112.4432,52938.8,-108.2
37.7839,-112.4432,52940.6,-106.8
37.7843,-112.4432,52940.8,-106.9
37.7847,-112.4432,52924.1,-123.8
37.7852,-112.4433,52897.1,-150.9
37.7856,-112.4433,52872.6,-175.4
37.786,-112.4433,52871.3,-176.9
37.7864,-112.4433,52871.6,-176.8
37.7869,-112.4433,52870.3,-178.4
37.7873,-112.4433,52870.3,-178.7
37.7877,-112.4433,52869.8,-179.4
37.7882,-112.4433,52874.6,-174.9
37.7886,-112.4433,52874.6,-175.1
37.789,-112.4434,52885.1,-164.9
37.7894,-112.4434,52901.6,-148.7
37.7898,-112.4435,52921.1,-129.2
37.7902,-112.4436,52928.6,-122.0
37.7905,-112.4437,52922.6,-128.2
37.7909,-112.4438,52911.8,-139.2
37.7913,-112.4439,52917.1,-134.1
37.7917,-112.4441,52931.6,-119.9
37.792,-112.4442,52944.1,-107.6
37.7924,-112.4443,52957.6,-94.3
37.7928,-112.4444,52970.1,-82.1
37.7931,-112.4445,52985.6,-66.6
37.7935,-112.4446,52996.9,-55.6
37.7939,-112.4447,53005.8,-47.0
37.7942,-112.4449,53005.1,-47.9
37.7946,-112.445,53017.8,-35.4
37.795,-112.4451,53014.8,-38.7
37.7953,-112.4452,53008.8,-44.9
37.7957,-112.4453,53002.8,-51.1
37.7961,-112.4454,52998.3,-55.8
37.7964,-112.4456,52990.8,-63.3
37.7968,-112.4457,52992.1,-62.2
