X,Y,Measurement
-9999.9,QAG,-157.9
-9999.9,QAG,-158.5
-9999.9,QAG,-158.7
-9999.9,QAG,-158.6
-9999.9,QAG,-161.7
-9999.9,QAG,-160.8
-9999.9,QAG,-161.1
-9999.9,QAG,-159.3
-9999.9,QAG,-157.4
-9999.9,QAG,-157.9
-9999.9,QAG,-156.5
-9999.9,QAG,-157.1
-9999.9,QAG,-159.8
-9999.9,QAG,-154.6
-9999.9,QAG,-154.7
-9999.9,QAG,-158.2
-9999.9,QAG,-154.8
-9999.9,QAG,-151.3
-9999.9,QAG,-153.1
-9999.9,QAG,-152.2
-9999.9,QAG,-151.3
-9999.9,QAG,-150.9
-9999.9,QAG,-152.4
-9999.9,QAG,-151.7
-9999.9,QAS,-152.8
-9999.9,QAS,-152.0
-9999.9,QAS,-151.1
-9999.9,QAS,-152.8
-9999.9,QAS,-149.0
-9999.9,QAS,-149.2
-9999.9,QAS,-150.0
-9999.9,QAS,-150.5
-9999.9,QAS,-149.6
-9999.9,QAS,-147.9
-9999.9,QAS,-151.2
-9999.9,QAS,-150.5
-9999.9,QAS,-150.3
-9999.9,QAS,-151.8
-9999.9,QAS,-150.7
-9999.9,QAS,-151.8
-9999.9,QAS,-152.6
-9999.9,QAS,-151.4
-9999.9,QAS,-153.2
-9999.9,QAS,-155.6
-9999.9,QAS,-157.7
-9999.9,QAS,-154.2
-9999.9,QAS,-154.4
-9999.9,QAS,-155.0
-9999.9,QAS,-153.7
-9999.9,QAS,-154.1
-9999.9,QAS,-153.8
-9999.9,QAS,-154.8
-9999.9,QAS,-157.4
-9999.9,QAS,-155.6
-9999.9,QAS,-154.2
-9999.9,QAS,-152.7
-9999.9,QAS,-154.5
-9999.9,QAS,-159.5
-9999.9,QAS,-157.6
-9999.9,QAS,-159.6
-9999.9,QAS,-162.2
-9999.9,QAS,-164.5
-9999.9,QAS,-163.8
-9999.9,QAS,-164.4
-9999.9,QAS,-165.4
-9999.9,QAS,-170.3
-9999.9,QAS,-166.1
-9999.9,QAS,-166.4
-9999.9,QAS,-169.7
-9999.9,QAS,-171.6
-9999.9,QAS,-173.3
-9999.9,QAS,-172.3
-9999.9,QAS,-175.4
-9999.9,QAS,-171.9
-9999.9,QAS,-172.5
-9999.9,QAS,-171.0
-9999.9,QAS,-169.6
-9999.9,QAS,-171.2
-9999.9,QAS,-168.8
-9999.9,QAS,-173.3
-9999.9,QAS,-173.1
-9999.9,QAS,-171.4
-9999.9,QAS,-171.5
-9999.9,QAS,-169.2
-9999.9,QAS,-166.3
-9999.9,QAS,-165.3
-9999.9,QAS,-163.9
-9999.9,QAS,-158.4
-9999.9,QAS,-158.2
-9999.9,QAS,-156.2
-9999.9,QAS,-153.3
-9999.9,QAS,-149.9
-9999.9,QAS,-148.9
-9999.9,QAS,-144.7
-9999.9,QAS,-146.7
-9999.9,QAS,-141.3
-9999.9,QAS,-139.8
-9999.9,QAS,-135.6
-9999.9,QAS,-133.8
-9999.9,QAS,-129.4
-9999.9,QAS,-129.2
-9999.9,QAS,-126.7
-9999.9,QAS,-123.3
-9999.9,QAS,-125.6
-9999.9,QAS,-125.9
-9999.9,QAS,-125.4
-9999.9,QAS,-126.6
-9999.9,QAS,-124.7
-9999.9,QAS,-123.7
-9999.9,QAS,-126.1
-9999.9,QAS,-124.3
-9999.9,QAS,-124.8
-9999.9,QAS,-127.7
-9999.9,QAS,-129.5
-9999.9,QAS,-133.3
-9999.9,QAS,-135.8
-9999.9,QAS,-135.6
-9999.9,QAS,-139.6
-9999.9,QAS,-143.2
-9999.9,QAS,-145.2
-9999.9,QAS,-149.8
-9999.9,QAS,-151.3
-9999.9,QAS,-155.1
-9999.9,QAS,-155.3
-9999.9,QAS,-159.2
-9999.9,QAS,-160.8
-9999.9,QAS,-160.8
-9999.9,QAS,-162.3
-9999.9,QAS,-161.1
-9999.9,QAS,-161.4
-9999.9,QAS,-160.2
-9999.9,QAS,-160.8
-9999.9,QAS,-159.6
-9999.9,QAS,-161.8
-9999.9,QAS,-161.1
-9999.9,QAS,-161.6
-9999.9,QAS,-161.2
-9999.9,QAS,-161.7
-9999.9,QAS,-163.4
-9999.9,QAS,-163.6
-9999.9,QAS,-163.1
-9999.9,QAS,-163.8
-9999.9,QAS,-162.5
-9999.9,QAS,-161.9
-9999.9,QAS,-165.7
-9999.9,QAS,-165.4
-9999.9,QAS,-160.9
-9999.9,QAS,-164.5
-9999.9,QAS,-161.0
-9999.9,QAS,-164.1
-9999.9,QAS,-162.5
-9999.9,QAS,-162.7
-9999.9,QAS,-163.7
-9999.9,QAS,-163.5
-9999.9,QAS,-163.1
-9999.9,QAS,-164.3
-9999.9,QAS,-162.2
-9999.9,QAS,-162.0
-9999.9,QAS,-163.0
-9999.9,QAS,-161.1
-9999.9,QAS,-162.9
-9999.9,QAS,-159.7
-9999.9,QAS,-157.2
-9999.9,QAS,-158.5
-9999.9,QAS,-158.1
-9999.9,QAS,-156.1
-9999.9,QAS,-155.9
-9999.9,QAS,-156.2
-9999.9,QAS,-157.3
-9999.9,QAS,-153.1
-9999.9,QAS,-152.4
-9999.9,QAS,-150.8
-9999.9,QAS,-152.1
-9999.9,QAS,-150.9
-9999.9,QAS,-150.0
-9999.9,QAS,-150.8
-9999.9,QAS,-151.1
-9999.9,QAS,-151.5
-9999.9,QAS,-150.4
-9999.9,QAS,-149.7
-9999.9,QAS,-149.0
-9999.9,QAS,-149.3
-9999.9,QAS,-150.4
-9999.9,QAS,-152.9
-9999.9,QAS,-148.7
-9999.9,QAS,-147.8
-9999.9,QAS,-147.4
-9999.9,QAS,-148.4
-9999.9,QAS,-149.2
-9999.9,QAS,-149.7
-9999.9,QAS,-150.0
-9999.9,QAS,-150.3
-9999.9,QAS,-152.4
-9999.9,QAS,-152.4
-9999.9,QAS,-152.7
-9999.9,QAS,-150.5
-9999.9,QAS,-150.6
-9999.9,QAS,-151.0
-9999.9,QAS,-152.4
-9999.9,QAS,-148.9
-9999.9,QAS,-149.4
-9999.9,QAS,-152.2
-9999.9,QAS,-149.1
-9999.9,QAS,-149.1
-9999.9,QAS,-146.9
-9999.9,QAS,-150.8
-9999.9,QAS,-150.7
-9999.9,QAS,-150.3
-9999.9,QAS,-151.3
-9999.9,QAS,-150.1
-9999.9,QAS,-153.2
-9999.9,QAS,-152.9
-9999.9,QAS,-152.2
-9999.9,QAS,-151.6
-9999.9,QAS,-150.1
-9999.9,QAS,-150.9
-9999.9,QAS,-150.1
-9999.9,QAS,-150.8
-9999.9,QAS,-147.8
-9999.9,QAS,-150.1
-9999.9,QAS,-148.7
-9999.9,QAS,-150.7
-9999.9,QAS,-148.5
-9999.9,QAS,-148.8
-9999.9,QAS,-149.6
-9999.9,QAS,-147.4
-9999.9,QAS,-149.2
-9999.9,QAS,-147.5
-9999.9,QAS,-147.6
-9999.9,QAS,-148.0
-9999.9,QAS,-149.4
-9999.9,QAS,-147.1
-9999.9,QAS,-147.0
-9999.9,QAS,-145.2
-9999.9,QAS,-146.5
-9999.9,QAS,-146.3
-9999.9,QAS,-144.8
-9999.9,QAS,-143.9
-9999.9,QAS,-144.6
-9999.9,QAS,-141.7
-9999.9,QAS,-141.6
-9999.9,QAS,-144.5
-9999.9,QAS,-143.2
-9999.9,QAS,-142.6
-9999.9,QAS,-143.1
-9999.9,QAS,-142.7
-9999.9,QAS,-140.9
-9999.9,QAS,-140.3
-9999.9,QAS,-140.0
-9999.9,QAS,-139.2
-9999.9,QAS,-139.1
-9999.9,QAS,-136.5
-9999.9,QAS,-135.5
-9999.9,QAS,-136.4
-9999.9,QAS,-136.6
-9999.9,QAS,-137.7
-9999.9,QAS,-136.5
-9999.9,QAS,-137.3
-9999.9,QAS,-137.1
-9999.9,QAS,-134.1
-9999.9,QAS,-137.7
-9999.9,QAS,-137.5
-9999.9,QAS,-137.8
-9999.9,QAS,-138.6
-9999.9,QAS,-136.1
-9999.9,QAS,-139.1
-9999.9,QAS,-140.5
-9999.9,QAS,-139.2
-9999.9,QAS,-140.3
-9999.9,QAS,-140.4
-9999.9,QAS,-141.2
-9999.9,QAS,-143.2
-9999.9,QAS,-142.5
-9999.9,QAS,-143.8
-9999.9,QAS,-143.0
-9999.9,QAS,-142.9
-9999.9,QAS,-143.7
-9999.9,QAS,-146.0
-9999.9,QAS,-145.8
-9999.9,QAS,-147.1
-9999.9,QAS,-148.1
-9999.9,QAS,-148.1
-9999.9,QAS,-146.4
-9999.9,QAS,-150.5
-9999.9,QAS,-149.5
-9999.9,QAS,-149.4
-9999.9,QAS,-149.6
-9999.9,QAS,-153.0
-9999.9,QAS,-152.5
-9999.9,QAS,-154.8
-9999.9,QAS,-150.6
-9999.9,QAS,-152.6
-9999.9,QAS,-152.2
-9999.9,QAS,-153.4
-9999.9,QAS,-155.8
-9999.9,QAS,-153.8
-9999.9,QAS,-160.9
-9999.9,QAS,-160.2
-9999.9,QAS,-161.5
-9999.9,QAS,-161.6
-9999.9,QAS,-159.8
-9999.9,QAS,-162.2
-9999.9,QAS,-162.6
-9999.9,QAS,-161.7
-9999.9,QAS,-163.9
-9999.9,QAS,-163.4
-9999.9,QAS,-163.0
-9999.9,QAS,-162.8
-9999.9,QAS,-164.5
-9999.9,QAS,-164.1
-9999.9,QAS,-163.4
-9999.9,QAS,-164.6
-9999.9,QAS,-162.7
-9999.9,QAS,-163.2
-9999.9,QAS,-163.0
-9999.9,QAS,-163.7
-9999.9,QAS,-166.4
-9999.9,QAS,-164.2
-9999.9,QAS,-164.4
-9999.9,QAS,-161.2
-9999.9,QAS,-165.2
-9999.9,QAS,-164.5
-9999.9,QAS,-164.3
-9999.9,QAS,-166.4
-9999.9,QAS,-163.7
-9999.9,QAS,-165.5
-9999.9,QAS,-161.4
-9999.9,QAS,-162.6
-9999.9,QAS,-160.9
-9999.9,QAS,-164.9
-9999.9,QAS,-162.7
-9999.9,QAS,-160.2
-9999.9,QAS,-160.6
-9999.9,QAS,-161.4
-9999.9,QAS,-163.2
-9999.9,QAS,-161.0
-9999.9,QAS,-159.9
-9999.9,QAS,-157.6
-9999.9,QAS,-160.0
-9999.9,QAS,-162.4
-9999.9,QAS,-157.6
-9999.9,QAS,-157.9
-9999.9,QAS,-155.3
-9999.9,QAS,-155.6
-9999.9,QAS,-154.4
-9999.9,QAS,-156.2
-9999.9,QAS,-154.0
-9999.9,QAS,-155.3
-9999.9,QAS,-152.9
-9999.9,QAS,-152.2
-9999.9,QAS,-151.5
-9999.9,QAS,-147.5
-9999.9,QAS,-148.1
-9999.9,QAS,-149.8
-9999.9,QAS,-146.3
-9999.9,QAS,-141.1
-9999.9,QAS,-142.4
-9999.9,QAS,-140.7
-9999.9,QAS,-141.3
-9999.9,QAS,-141.6
-9999.9,QAS,-138.0
-9999.9,QAS,-138.3
-9999.9,QAS,-136.4
-9999.9,QAS,-132.2
-9999.9,QAS,-131.7
-9999.9,QAS,-131.9
-9999.9,QAS,-127.6
-9999.9,QAS,-126.8
-9999.9,QAS,-123.8
-9999.9,QAS,-126.6
-9999.9,QAS,-124.7
-9999.9,QAS,-124.4
-9999.9,QAS,-124.7
-9999.9,QAS,-123.0
-9999.9,QAS,-121.5
-9999.9,QAS,-120.3
-9999.9,QAS,-120.4
-9999.9,QAS,-114.7
-9999.9,QAS,-115.1
-9999.9,QAS,-112.2
-9999.9,QAS,-108.0
-9999.9,QAS,-102.5
-9999.9,QAS,-108.5
-9999.9,QAS,-106.6
-9999.9,QAS,-108.3
-9999.9,QAS,-108.1
-9999.9,QAS,-106.2
-9999.9,QAS,-106.7
-9999.9,QAS,-103.7
-9999.9,QAS,-102.0
-9999.9,QAS,-99.2
-9999.9,QAS,-101.3
-9999.9,QAS,-102.8
-9999.9,QAS,-100.3
-9999.9,QAS,-98.4
-9999.9,QAS,-93.8
-9999.9,QAS,-93.6
-9999.9,QAS,-95.2
-9999.9,QAS,-95.2
-9999.9,QAS,-95.2
-9999.9,QAS,-92.0
-9999.9,QAS,-91.8
-9999.9,QAS,-93.5
-9999.9,QAS,-90.1
-9999.9,QAS,-93.3
-9999.9,QAS,-92.6
-9999.9,QAS,-90.9
-9999.9,QAS,-87.3
-9999.9,QAS,-87.2
-9999.9,QAS,-83.8
-9999.9,QAS,-86.6
-9999.9,QAS,-85.6
-9999.9,QAS,-85.7
-9999.9,QAS,-84.7
-9999.9,QAS,-86.2
-9999.9,QAS,-84.3
-9999.9,QAS,-87.1
-9999.9,QAS,-84.6
-9999.9,QAS,-85.1
-9999.9,QAS,-83.9
-9999.9,QAS,-85.6
-9999.9,QAS,-85.1
-9999.9,QAS,-86.7
-9999.9,QAS,-83.4
-9999.9,QAS,-87.2
-9999.9,QAS,-85.2
-9999.9,QAS,-85.5
-9999.9,QAS,-83.3
-9999.9,QAS,-81.5
-9999.9,QAS,-81.6
-9999.9,QAS,-81.3
-9999.9,QAS,-82.1
-9999.9,QAS,-81.8
-9999.9,QAS,-82.7
-9999.9,QAS,-81.9
-9999.9,QAS,-82.4
-9999.9,QAS,-81.0
-9999.9,QAS,-77.9
-9999.9,QAS,-78.0
-9999.9,QAS,-78.8
-9999.9,QAS,-79.2
-9999.9,QAS,-77.9
-9999.9,QAS,-76.9
-9999.9,QAS,-80.7
-9999.9,QAS,-83.8
-9999.9,QAS,-82.2
-9999.9,QAS,-82.0
-9999.9,QAS,-82.7
-9999.9,QAS,-82.8
-9999.9,QAS,-81.2
-9999.9,QAS,-81.3
-9999.9,QAS,-82.3
-9999.9,QAS,-80.6
-9999.9,QAS,-77.1
-9999.9,QAS,-74.9
-9999.9,QAS,-79.4
-9999.9,QAS,-78.9
-9999.9,QAS,-79.2
-9999.9,QAS,-79.1
-9999.9,QAS,-81.0
-9999.9,QAS,-81.7
-9999.9,QAS,-80.8
-9999.9,QAS,-78.3
-9999.9,QAS,-78.9
-9999.9,QAS,-83.0
-9999.9,QAS,-84.4
-9999.9,QAS,-88.4
-9999.9,QAS,-92.1
-9999.9,QAS,-91.3
-9999.9,QAS,-93.7
-9999.9,QAS,-96.4
-9999.9,QAS,-97.0
-9999.9,QAS,-94.9
-9999.9,QAS,-99.1
-9999.9,QAS,-101.8
-9999.9,QAS,-99.8
-9999.9,QAS,-99.9
-9999.9,QAS,-101.8
-9999.9,QAS,-104.6
-9999.9,QAS,-105.4
-9999.9,QAS,-104.3
-9999.9,QAS,-106.3
-9999.9,QAS,-107.2
-9999.9,QAG,-106.7
-9999.9,QAG,-106.2
-9999.9,QAG,-105.9
-9999.9,QAG,-105.2
-9999.9,QAG,-107.5
-9999.9,QAG,-104.0
-9999.9,QAG,-104.4
-9999.9,QAG,-108.5
-9999.9,QAG,-111.0
-9999.9,QAG,-110.2
-9999.9,QAG,-107.3
-9999.9,QAG,-109.3
-9999.9,QAG,-113.0
-9999.9,QAG,-114.3
-9999.9,QAG,-112.0
-9999.9,QAG,-115.2
-9999.9,QAG,-113.3
-9999.9,QAG,-113.0
-9999.9,QAG,-113.3
-9999.9,QAG,-117.1
-9999.9,QAG,-115.4
-9999.9,QAG,-114.1
-9999.9,QAG,-115.2
-9999.9,QAG,-115.2
-9999.9,QAG,-116.2
-9999.9,QAG,-116.0
-9999.9,QAG,-118.0
-9999.9,QAG,-117.0
-9999.9,QAG,-116.8
-9999.9,QAG,-120.1
-9999.9,QAG,-119.3
-9999.9,QAG,-120.3
-9999.9,QAG,-118.0
-9999.9,QAG,-122.0
-9999.9,QAG,-115.2
-9999.9,QAG,-115.8
-9999.9,QAG,-115.4
-9999.9,QAG,-112.6
-9999.9,QAG,-111.4
-9999.9,QAG,-112.2
-9999.9,QAG,-109.0
-9999.9,QAG,-107.1
-9999.9,QAG,-107.8
-9999.9,QAG,-102.4
-9999.9,QAG,-102.1
-9999.9,QAG,-102.2
-9999.9,QAG,-100.1
-9999.9,QAG,-97.5
-9999.9,QAG,-102.0
-9999.9,QAG,-96.9
-9999.9,QAG,-96.8
-9999.9,QAG,-92.6
-9999.9,QAG,-93.4
-9999.9,QAG,-97.4
-9999.9,QAG,-95.7
-9999.9,QAG,-94.7
-9999.9,QAG,-95.2
-9999.9,QAG,-96.4
-9999.9,QAG,-96.5
-9999.9,QAG,-93.5
-9999.9,QAG,-95.5
-9999.9,QAG,-93.3
-9999.9,QAG,-94.1
-9999.9,QAG,-94.3
-9999.9,QAG,-95.1
-9999.9,QAG,-92.2
-9999.9,QAG,-96.7
-9999.9,QAG,-94.7
-9999.9,QAG,-89.0
-9999.9,QAG,-88.2
-9999.9,QAG,-87.0
-9999.9,QAG,-85.2
-9999.9,QAG,-83.3
-9999.9,QAG,-80.9
-9999.9,QAG,-81.3
-9999.9,QAG,-75.9
-9999.9,QAG,-72.9
-9999.9,QAG,-73.5
-9999.9,QAG,-76.2
-9999.9,QAG,-73.8
-9999.9,QAG,-70.8
-9999.9,QAG,-69.8
-9999.9,QAG,-69.3
-9999.9,QAG,-72.2
-9999.9,QAG,-73.9
-9999.9,QAG,-73.7
-9999.9,QAG,-69.8
-9999.9,QAG,-75.0
-9999.9,QAG,-77.2
-9999.9,QAG,-82.0
-9999.9,QAG,-84.1
-9999.9,QAG,-94.8
-9999.9,QAG,-103.7
-9999.9,QAG,-116.0
-9999.9,QAG,-128.4
-9999.9,QAG,-134.6
-9999.9,QAG,-146.2
-9999.9,QAG,-151.2
-9999.9,QAG,-150.8
-9999.9,QAG,-146.5
-9999.9,QAG,-138.5
-9999.9,QAG,-128.2
-9999.9,QAG,-121.2
-9999.9,QAG,-111.7
-9999.9,QAG,-104.4
-9999.9,QAG,-97.8
-9999.9,QAG,-92.0
-9999.9,QAG,-83.7
-9999.9,QAG,-76.7
-9999.9,QAG,-76.2
-9999.9,QAG,-70.9
-9999.9,QAG,-66.4
-9999.9,QAG,-60.1
-9999.9,QAG,-52.2
-9999.9,QAG,-42.4
-9999.9,QAG,-28.7
-9999.9,QAG,-8.0
-9999.9,QAG,6.5
-9999.9,QAG,19.4
-9999.9,QAG,31.4
-9999.9,QAG,32.7
-9999.9,QAG,37.1
-9999.9,QAG,28.3
-9999.9,QAG,17.8
-9999.9,QAG,5.7
-9999.9,QAG,1.6
-9999.9,QAG,4.3
-9999.9,QAG,11.2
-9999.9,QAG,14.9
-9999.9,QAG,8.4
-9999.9,QAG,7.8
-9999.9,QAG,-0.5
-9999.9,QAG,-10.2
-9999.9,QAG,-19.7
-9999.9,QAG,-28.0
-9999.9,QAG,-32.2
-9999.9,QAG,-40.4
-9999.9,QAG,-37.7
-9999.9,QAG,-42.1
-9999.9,QAG,-43.4
-9999.9,QAG,-41.3
-9999.9,QAG,-42.5
-9999.9,QAG,-42.1
-9999.9,QAG,-44.7
-9999.9,QAG,-50.5
-9999.9,QAG,-49.5
-9999.9,QAG,-52.9
-9999.9,QAG,-59.8
-9999.9,QAG,-58.2
-9999.9,QAG,-61.7
-9999.9,QAG,-68.3
-9999.9,QAG,-70.8
-9999.9,QAG,-79.1
-9999.9,QAG,-83.2
-9999.9,QAG,-87.9
-9999.9,QAG,-89.9
-9999.9,QAG,-95.7
-9999.9,QAG,-95.5
-9999.9,QAG,-97.6
-9999.9,QAG,-98.4
-9999.9,QAG,-100.2
-9999.9,QAG,-103.5
-9999.9,QAG,-103.3
-9999.9,QAG,-109.1
-9999.9,QAG,-106.6
-9999.9,QAG,-106.9
-9999.9,QAG,-108.9
-9999.9,QAG,-111.9
-9999.9,QAG,-118.5
-9999.9,QAG,-116.5
-9999.9,QAG,-120.7
-9999.9,QAG,-125.8
-9999.9,QAG,-124.3
-9999.9,QAG,-122.6
-9999.9,QAG,-120.6
-9999.9,QAG,-121.6
-9999.9,QAG,-120.2
-9999.9,QAG,-121.3
-9999.9,QAG,-123.3
-9999.9,QAG,-122.6
-9999.9,QAG,-124.6
-9999.9,QAG,-128.2
-9999.9,QAG,-131.9
-9999.9,QAG,-131.5
-9999.9,QAG,-133.8
-9999.9,QAG,-137.7
-9999.9,QAG,-142.0
-9999.9,QAG,-143.8
-9999.9,QAG,-150.6
-9999.9,QAG,-155.1
-9999.9,QAG,-161.4
-9999.9,QAG,-167.2
-9999.9,QAG,-173.2
-9999.9,QAG,-174.6
-9999.9,QAG,-182.9
-9999.9,QAG,-185.8
-9999.9,QAG,-192.2
-9999.9,QAG,-195.4
-9999.9,QAG,-198.2
-9999.9,QAG,-198.5
-9999.9,QAG,-201.3
-9999.9,QAG,-201.9
-9999.9,QAG,-204.1
-9999.9,QAG,-199.7
-9999.9,QAG,-195.0
-9999.9,QAG,-196.8
-9999.9,QAG,-188.6
-9999.9,QAG,-185.1
-9999.9,QAG,-178.4
-9999.9,QAG,-175.7
-9999.9,QAG,-167.5
-9999.9,QAG,-161.6
-9999.9,QAG,-156.1
-9999.9,QAG,-151.9
-9999.9,QAG,-143.1
-9999.9,QAG,-134.5
-9999.9,QAG,-127.6
-9999.9,QAG,-117.6
-9999.9,QAG,-102.2
-9999.9,QAG,-78.0
-9999.9,QAG,-53.4
-9999.9,QAG,-23.7
-9999.9,QAG,17.4
-9999.9,QAG,64.7
-9999.9,QAG,78.9
-9999.9,QAG,102.4
-9999.9,QAG,122.3
-9999.9,QAG,119.6
-9999.9,QAG,106.2
-9999.9,QAG,85.4
-9999.9,QAG,66.1
-9999.9,QAG,52.5
-9999.9,QAG,37.2
-9999.9,QAG,-9.8
-9999.9,QAG,-23.1
-9999.9,QAG,-39.1
-9999.9,QAG,-52.9
-9999.9,QAG,-72.6
-9999.9,QAG,-95.3
-9999.9,QAG,-113.1
-9999.9,QAG,-130.8
-9999.9,QAG,-156.1
-9999.9,QAG,-114.7
-9999.9,QAG,-107.6
-9999.9,QAG,-116.9
-9999.9,QAG,-128.4
-9999.9,QAG,-138.9
-9999.9,QAG,-146.2
-9999.9,QAG,-155.3
-9999.9,QAG,-158.3
-9999.9,QAG,-164.8
-9999.9,QAG,-166.6
-9999.9,QAG,-169.2
-9999.9,QAG,-175.5
-9999.9,QAG,-177.4
-9999.9,QAG,-177.5
-9999.9,QAG,-182.6
-9999.9,QAG,-185.6
-9999.9,QAG,-185.0
-9999.9,QAG,-189.4
-9999.9,QAG,-190.7
-9999.9,QAG,-192.9
-9999.9,QAG,-188.1
-9999.9,QAG,-188.3
-9999.9,QAG,-187.8
-9999.9,QAG,-190.8
-9999.9,QAG,-190.3
-9999.9,QAG,-191.5
-9999.9,QAG,-188.8
-9999.9,QAG,-189.9
-9999.9,QAG,-185.0
-9999.9,QAG,-185.0
-9999.9,QAG,-184.6
-9999.9,QAG,-186.8
-9999.9,QAG,-183.6
-9999.9,QAG,-183.7
-9999.9,QAG,-181.2
-9999.9,QAG,-182.4
-9999.9,QAG,-182.2
-9999.9,QAG,-186.0
-9999.9,QAG,-181.8
-9999.9,QAG,-177.4
-9999.9,QAG,-176.8
-9999.9,QAG,-177.6
-9999.9,QAG,-176.5
-9999.9,QAG,-171.3
-9999.9,QAG,-170.6
-9999.9,QAG,-172.4
-9999.9,QAG,-166.0
-9999.9,QAG,-166.7
-9999.9,QAG,-166.7
-9999.9,QAG,-162.8
-9999.9,QAG,-161.5
-9999.9,QAG,-159.6
-9999.9,QAG,-157.4
-9999.9,QAG,-154.1
-9999.9,QAG,-153.3
-9999.9,QAG,-148.2
-9999.9,QAG,-148.0
-9999.9,QAG,-145.2
-9999.9,QAG,-140.5
-9999.9,QAG,-140.3
-9999.9,QAG,-139.8
-9999.9,QAG,-134.4
-9999.9,QAG,-130.5
-9999.9,QAG,-129.8
-9999.9,QAG,-126.9
-9999.9,QAG,-120.4
-9999.9,QAG,-120.2
-9999.9,QAG,-118.2
-9999.9,QAG,-109.0
-9999.9,QAG,-106.8
-9999.9,QAG,-104.3
-9999.9,QAG,-101.7
-9999.9,QAG,-95.7
-9999.9,QAG,-94.0
-9999.9,QAG,-89.1
-9999.9,QAG,-88.6
-9999.9,QAG,-83.7
-9999.9,QAG,-87.5
-9999.9,QAG,-84.3
-9999.9,QAG,-81.1
-9999.9,QAG,-77.1
-9999.9,QAG,-75.2
-9999.9,QAG,-72.0
-9999.9,QAG,-73.0
-9999.9,QAG,-73.6
-9999.9,QAG,-71.3
-9999.9,QAG,-69.6
-9999.9,QAG,-69.1
-9999.9,QAG,-70.8
-9999.9,QAG,-67.9
-9999.9,QAG,-65.7
-9999.9,QAG,-69.1
-9999.9,QAG,-66.8
-9999.9,QAG,-66.2
-9999.9,QAG,-68.8
-9999.9,QAG,-66.8
-9999.9,QAG,-67.1
-9999.9,QAG,-66.6
-9999.9,QAG,-67.6
-9999.9,QAG,-67.2
-9999.9,QAG,-70.6
-9999.9,QAG,-65.0
-9999.9,QAG,-70.3
-9999.9,QAG,-66.6
-9999.9,QAG,-66.2
-9999.9,QAG,-66.7
-9999.9,QAG,-66.8
-9999.9,QAG,-60.8
-9999.9,QAG,-64.4
-9999.9,QAG,-65.3
-9999.9,QAG,-61.0
-9999.9,QAG,-61.4
-9999.9,QAG,-60.2
-9999.9,QAG,-59.5
-9999.9,QAG,-62.3
-9999.9,QAG,-57.5
-9999.9,QAG,-56.9
-9999.9,QAG,-59.1
-9999.9,QAG,-55.6
-9999.9,QAG,-55.8
-9999.9,QAG,-54.2
-9999.9,QAG,-58.1
-9999.9,QAG,-56.5
-9999.9,QAG,-56.2
-9999.9,QAG,-53.4
-9999.9,QAG,-51.4
-9999.9,QAG,-53.2
-9999.9,QAG,-52.5
-9999.9,QAG,-47.9
-9999.9,QAG,-48.7
-9999.9,QAG,-45.8
-9999.9,QAG,-40.6
-9999.9,QAG,-32.8
-9999.9,QAG,-29.6
-9999.9,QAG,-20.4
-9999.9,QAG,-11.1
-9999.9,QAG,-2.9
-9999.9,QAG,4.1
-9999.9,QAG,14.1
-9999.9,QAG,28.3
-9999.9,QAG,42.0
-9999.9,QAG,52.5
-9999.9,QAG,67.7
-9999.9,QAG,83.7
-9999.9,QAG,102.8
-9999.9,QAG,115.4
-9999.9,QAG,132.6
-9999.9,QAG,149.0
-9999.9,QAG,163.7
-9999.9,QAG,178.2
-9999.9,QAG,200.4
-9999.9,QAG,215.8
-9999.9,QAG,235.0
-9999.9,QAG,244.0
-9999.9,QAG,253.5
-9999.9,QAG,262.4
-9999.9,QAG,273.3
-9999.9,QAG,277.1
-9999.9,QAG,282.2
-9999.9,QAG,289.2
-9999.9,QAG,291.2
-9999.9,QAG,295.9
-9999.9,QAG,300.2
-9999.9,QAG,301.7
-9999.9,QAG,301.9
-9999.9,QAG,304.3
-9999.9,QAG,306.5
-9999.9,QAG,310.8
-9999.9,QAG,312.6
-9999.9,QAG,312.6
-9999.9,QAG,309.7
-9999.9,QAG,311.4
-9999.9,QAG,310.3
-9999.9,QAG,305.9
-9999.9,QAG,301.8
-9999.9,QAG,300.0
-9999.9,QAG,295.0
-9999.9,QAG,286.7
-9999.9,QAG,283.6
-9999.9,QAG,279.6
-9999.9,QAG,274.8
-9999.9,QAG,270.5
-9999.9,QAG,263.8
-9999.9,QAG,254.2
-9999.9,QAG,251.7
-9999.9,QAG,244.9
-9999.9,QAG,240.6
-9999.9,QAG,227.8
-9999.9,QAG,224.7
-9999.9,QAG,216.4
-9999.9,QAG,203.7
-9999.9,QAG,189.9
-9999.9,QAG,180.1
-9999.9,QAG,165.6
-9999.9,QAG,161.3
-9999.9,QAG,158.3
-9999.9,QAG,147.3
-9999.9,QAG,126.5
-9999.9,QAG,107.9
-9999.9,QAG,108.2
-9999.9,QAG,95.4
-9999.9,QAG,95.0
-9999.9,QAG,101.9
-9999.9,QAG,95.3
-9999.9,QAG,88.6
-9999.9,QAG,69.3
-9999.9,QAG,53.5
-9999.9,QAG,28.5
-9999.9,QAG,16.2
-9999.9,QAG,-4.1
-9999.9,QAG,-17.3
-9999.9,QAG,-31.5
-9999.9,QAG,-46.7
-9999.9,QAG,-65.0
