lat,long,corrected_magnetic
37.2447,-112.6638,-212.7
37.2446,-112.6642,-221.9
37.2446,-112.6646,-221.5
37.2446,-112.665,-223.9
37.2446,-112.6654,-221.3
37.2445,-112.6659,-222.4
37.2445,-112.6663,-219.5
37.2445,-112.6667,-215.2
37.2445,-112.6671,-229.2
37.2444,-112.6675,-226.4
37.2444,-112.6679,-225.6
37.2444,-112.6683,-225.7
37.2443,-112.6687,-231.7
37.2443,-112.6691,-230.9
37.2443,-112.6695,-229.3
37.2443,-112.6699,-229.4
37.2442,-112.6703,-226.8
37.2442,-112.6707,-228.0
37.2442,-112.6711,-225.3
37.2442,-112.6715,-226.2
37.2441,-112.6719,-228.4
37.2441,-112.6723,-230.6
37.2441,-112.6727,-225.7
37.2441,-112.6731,-225.7
37.244,-112.6735,-225.4
37.244,-112.6739,-227.6
37.244,-112.6743,-227.3
37.244,-112.6747,-233.0
37.2439,-112.6751,-228.1
37.2439,-112.6755,-230.9
37.2439,-112.6759,-230.4
37.2438,-112.6763,-232.8
37.2438,-112.6768,-233.3
37.2438,-112.6772,-237.8
37.2438,-112.6776,-234.0
37.2437,-112.678,-230.6
37.2437,-112.6784,-238.7
37.2437,-112.6788,-233.3
37.2437,-112.6792,-233.0
37.2436,-112.6796,-234.9
37.2436,-112.68,-234.3
37.2436,-112.6804,-236.2
37.2436,-112.6808,-238.4
37.2435,-112.6812,-232.5
37.2435,-112.6816,-239.9
37.2435,-112.682,-240.5
37.2434,-112.6824,-239.5
37.2434,-112.6828,-237.6
37.2434,-112.6832,-239.4
37.2434,-112.6836,-242.1
37.2433,-112.684,-240.0
37.2433,-112.6844,-240.9
37.2433,-112.6848,-240.4
37.2433,-112.6852,-241.0
37.2432,-112.6856,-244.1
37.2432,-112.686,-240.8
37.2432,-112.6864,-239.9
37.2432,-112.6868,-246.1
37.2431,-112.6873,-242.5
37.2431,-112.6877,-240.6
37.2431,-112.6881,-241.7
37.243,-112.6885,-243.7
37.243,-112.6889,-245.2
37.243,-112.6893,-244.2
37.243,-112.6897,-241.1
37.2429,-112.6901,-242.0
37.2429,-112.6905,-243.4
37.2429,-112.6909,-242.7
37.2429,-112.6913,-241.3
37.2428,-112.6917,-239.6
37.2428,-112.6921,-249.6
37.2428,-112.6925,-246.6
37.2428,-112.6929,-243.8
37.2427,-112.6933,-246.7
37.2427,-112.6937,-246.8
37.2427,-112.6941,-246.8
37.2427,-112.6945,-246.9
37.2426,-112.6949,-245.4
37.2426,-112.6953,-247.6
37.2426,-112.6957,-250.4
37.2425,-112.6961,-248.2
37.2425,-112.6965,-247.3
37.2425,-112.6969,-245.4
37.2425,-112.6973,-249.3
37.2424,-112.6978,-247.8
37.2424,-112.6982,-243.8
37.2424,-112.6986,-248.9
37.2424,-112.699,-252.1
37.2423,-112.6994,-250.6
37.2423,-112.6998,-253.4
37.2423,-112.7002,-249.6
37.2423,-112.7006,-250.5
37.2422,-112.701,-250.5
37.2422,-112.7014,-251.9
37.2422,-112.7018,-246.3
37.2421,-112.7022,-249.8
37.2421,-112.7026,-249.1
37.2421,-112.703,-248.0
37.2421,-112.7034,-253.3
37.242,-112.7038,-251.6
37.242,-112.7042,-246.2
37.242,-112.7046,-253.0
37.242,-112.705,-245.7
37.2419,-112.7054,-246.4
37.2419,-112.7058,-249.2
37.2419,-112.7062,-248.5
37.2419,-112.7066,-250.8
37.2418,-112.707,-246.8
37.2418,-112.7074,-247.8
37.2418,-112.7078,-249.8
37.2418,-112.7082,-253.8
37.2417,-112.7087,-253.3
37.2417,-112.7091,-253.5
37.2417,-112.7095,-254.0
37.2416,-112.7099,-256.5
37.2416,-112.7103,-258.4
37.2416,-112.7107,-252.6
37.2416,-112.7111,-256.8
37.2415,-112.7115,-253.3
37.2415,-112.7119,-256.1
37.2415,-112.7123,-255.4
37.2415,-112.7127,-254.1
37.2414,-112.7131,-259.1
37.2414,-112.7135,-259.6
37.2414,-112.7139,-252.5
37.2413,-112.7143,-253.0
37.2413,-112.7147,-252.4
37.2413,-112.7151,-255.4
37.2413,-112.7155,-253.5
37.2412,-112.7159,-250.1
37.2412,-112.7163,-245.8
37.2412,-112.7167,-252.5
37.2412,-112.7171,-254.2
37.2411,-112.7175,-252.3
37.2411,-112.7179,-252.9
37.2411,-112.7183,-251.7
37.2411,-112.7187,-254.2
37.241,-112.7191,-263.0
37.241,-112.7195,-256.1
37.241,-112.72,-256.9
37.241,-112.7204,-256.3
37.2409,-112.7208,-257.8
37.2409,-112.7212,-257.9
37.2409,-112.7216,-259.3
37.2408,-112.722,-258.6
37.2408,-112.7224,-258.0
37.2408,-112.7228,-249.8
37.2408,-112.7232,-262.2
37.2407,-112.7236,-253.6
37.2407,-112.724,-257.5
37.2407,-112.7244,-253.9
37.2407,-112.7248,-255.3
37.2406,-112.7252,-259.8
37.2406,-112.7256,-256.3
37.2406,-112.726,-256.6
37.2406,-112.7264,-257.5
37.2405,-112.7268,-251.7
37.2405,-112.7272,-258.3
37.2405,-112.7276,-256.1
37.2404,-112.728,-255.5
37.2404,-112.7284,-247.2
37.2404,-112.7288,-256.3
37.2404,-112.7292,-251.3
37.2403,-112.7296,-254.2
37.2403,-112.73,-254.2
37.2403,-112.7305,-254.3
37.2403,-112.7309,-257.3
37.2402,-112.7313,-254.4
37.2402,-112.7317,-252.0
37.2402,-112.7321,-250.6
37.2402,-112.7325,-260.9
37.2401,-112.7329,-253.5
37.2401,-112.7333,-257.5
37.2401,-112.7337,-254.1
37.24,-112.7341,-254.2
37.24,-112.7345,-253.4
37.24,-112.7349,-255.5
37.24,-112.7353,-257.7
37.2399,-112.7357,-253.5
37.2399,-112.7361,-257.5
37.2399,-112.7365,-247.8
37.2399,-112.7369,-249.8
37.2398,-112.7373,-254.8
37.2398,-112.7377,-249.2
37.2398,-112.7381,-249.2
37.2398,-112.7385,-252.9
37.2397,-112.7389,-254.2
37.2397,-112.7393,-247.5
37.2397,-112.7397,-246.3
37.2397,-112.7401,-252.8
37.2396,-112.7405,-254.8
37.2396,-112.741,-252.6
37.2396,-112.7414,-251.1
37.2395,-112.7418,-249.9
37.2395,-112.7422,-257.2
37.2395,-112.7426,-254.5
37.2395,-112.743,-246.5
37.2394,-112.7434,-256.7
37.2394,-112.7438,-249.3
37.2394,-112.7442,-251.0
37.2394,-112.7446,-251.6
37.2393,-112.745,-252.6
37.2393,-112.7454,-250.7
37.2393,-112.7458,-247.6
37.2393,-112.7462,-249.8
37.2392,-112.7466,-247.6
37.2392,-112.747,-247.6
37.2392,-112.7474,-249.0
37.2392,-112.7478,-254.3
37.2392,-112.7483,-252.3
37.2392,-112.7487,-247.8
37.2392,-112.7491,-247.2
37.2392,-112.7496,-251.1
37.2392,-112.75,-246.9
37.2392,-112.7505,-246.2
37.2392,-112.7509,-248.7
37.2393,-112.7514,-250.2
37.2393,-112.7518,-247.3
37.2393,-112.7523,-248.7
37.2393,-112.7527,-244.8
37.2393,-112.7532,-244.5
37.2394,-112.7536,-243.8
37.2394,-112.7541,-241.8
37.2394,-112.7545,-246.2
37.2394,-112.755,-241.6
37.2394,-112.7554,-240.0
37.2395,-112.7559,-245.2
37.2395,-112.7563,-247.5
37.2395,-112.7568,-240.3
37.2395,-112.7572,-240.6
37.2395,-112.7577,-241.9
37.2396,-112.7581,-243.4
37.2396,-112.7586,-243.9
37.2396,-112.759,-240.2
37.2396,-112.7595,-238.9
37.2396,-112.7599,-240.6
37.2397,-112.7604,-236.9
37.2397,-112.7608,-240.4
37.2397,-112.7613,-235.8
37.2397,-112.7617,-244.2
37.2397,-112.7622,-244.2
37.2397,-112.7626,-238.9
37.2398,-112.7631,-243.0
37.2398,-112.7635,-236.9
37.2398,-112.764,-239.6
37.2398,-112.7644,-239.1
37.2398,-112.7649,-233.0
37.2399,-112.7653,-234.6
37.2399,-112.7658,-230.6
37.2399,-112.7662,-235.5
37.2399,-112.7667,-235.6
37.2399,-112.7671,-242.6
37.24,-112.7676,-232.9
37.24,-112.768,-233.8
37.24,-112.7685,-240.1
37.24,-112.7689,-236.2
37.24,-112.7694,-235.9
37.2401,-112.7698,-237.6
37.2401,-112.7703,-235.1
37.2401,-112.7707,-232.8
37.2401,-112.7712,-235.9
37.2401,-112.7716,-232.0
37.2402,-112.7721,-231.5
37.2402,-112.7725,-232.2
37.2402,-112.773,-235.5
37.2402,-112.7734,-231.8
37.2402,-112.7739,-235.3
37.2403,-112.7743,-232.7
37.2403,-112.7748,-229.4
37.2403,-112.7752,-234.1
37.2403,-112.7757,-233.8
37.2403,-112.7761,-230.6
37.2404,-112.7766,-235.9
37.2404,-112.777,-231.6
37.2404,-112.7775,-235.4
37.2404,-112.7779,-235.6
37.2404,-112.7784,-231.8
37.2405,-112.7788,-234.4
37.2405,-112.7793,-234.3
37.2405,-112.7797,-234.1
37.2405,-112.7802,-237.6
37.2405,-112.7806,-235.5
37.2405,-112.7811,-233.9
37.2406,-112.7815,-231.2
37.2406,-112.782,-229.5
37.2406,-112.7825,-237.8
37.2406,-112.7829,-231.0
37.2406,-112.7833,-232.3
37.2407,-112.7838,-231.7
37.2407,-112.7842,-229.6
37.2407,-112.7847,-229.0
37.2407,-112.7851,-227.6
37.2407,-112.7856,-228.4
37.2408,-112.7861,-225.5
37.2408,-112.7865,-224.1
37.2408,-112.787,-221.0
37.2408,-112.7874,-227.0
37.2408,-112.7879,-218.1
37.2409,-112.7883,-218.9
37.2409,-112.7888,-220.6
37.2409,-112.7892,-219.3
37.2409,-112.7896,-222.4
37.2409,-112.7901,-222.9
37.241,-112.7906,-215.2
37.241,-112.791,-217.1
37.241,-112.7915,-217.6
37.241,-112.7919,-214.3
37.241,-112.7924,-213.3
37.2411,-112.7928,-218.9
37.2411,-112.7933,-215.4
37.2411,-112.7937,-213.1
37.2411,-112.7942,-211.2
37.2411,-112.7946,-215.4
37.2412,-112.7951,-216.8
37.2412,-112.7955,-218.0
37.2412,-112.796,-211.8
37.2412,-112.7964,-214.3
37.2412,-112.7969,-210.3
37.2412,-112.7973,-207.3
37.2413,-112.7978,-211.8
37.2413,-112.7982,-211.1
37.2413,-112.7987,-207.6
37.2413,-112.7991,-209.9
37.2413,-112.7996,-210.1
37.2414,-112.8,-206.7
37.2414,-112.8005,-206.8
37.2414,-112.8009,-206.2
37.2414,-112.8014,-205.1
37.2414,-112.8018,-208.9
37.2415,-112.8023,-205.0
37.2415,-112.8027,-211.3
37.2415,-112.8032,-207.3
37.2415,-112.8036,-205.9
37.2415,-112.8041,-207.5
37.2416,-112.8045,-202.6
37.2416,-112.805,-199.1
37.2416,-112.8054,-203.9
37.2416,-112.8059,-205.0
37.2416,-112.8063,-197.5
37.2417,-112.8068,-202.0
37.2417,-112.8072,-201.8
37.2417,-112.8077,-200.2
37.2417,-112.8081,-202.1
37.2417,-112.8086,-199.9
37.2418,-112.809,-198.7
37.2418,-112.8095,-198.7
37.2418,-112.8099,-198.9
37.2418,-112.8104,-196.7
37.2418,-112.8108,-194.1
37.2419,-112.8113,-198.9
37.2419,-112.8117,-194.2
37.2419,-112.8122,-196.1
37.2419,-112.8126,-187.2
37.2419,-112.8131,-193.1
37.242,-112.8135,-193.9
37.242,-112.814,-184.4
37.242,-112.8144,-187.0
37.242,-112.8149,-188.7
37.242,-112.8153,-193.3
37.242,-112.8158,-189.9
37.2421,-112.8162,-191.8
37.2421,-112.8167,-181.8
37.2421,-112.8171,-185.8
37.2421,-112.8176,-184.5
37.2421,-112.818,-178.9
37.2422,-112.8185,-181.1
37.2422,-112.8189,-180.6
37.2422,-112.8194,-179.9
37.2422,-112.8198,-174.3
37.2422,-112.8203,-175.4
37.2423,-112.8207,-172.2
37.2423,-112.8212,-171.7
37.2423,-112.8216,-175.0
37.2423,-112.8221,-173.7
37.2423,-112.8225,-170.6
37.2424,-112.823,-164.4
37.2424,-112.8234,-167.1
37.2424,-112.8239,-164.7
37.2424,-112.8243,-161.8
37.2424,-112.8248,-160.2
37.2425,-112.8252,-165.3
37.2425,-112.8257,-160.6
37.2425,-112.8261,-159.5
37.2425,-112.8266,-156.3
37.2425,-112.827,-160.2
37.2426,-112.8275,-152.9
37.2426,-112.8279,-157.2
37.2426,-112.8284,-152.7
37.2426,-112.8288,-153.7
37.2426,-112.8293,-152.7
37.2427,-112.8297,-148.9
37.2427,-112.8302,-144.4
37.2427,-112.8306,-146.3
37.2427,-112.8311,-143.7
37.2427,-112.8315,-137.7
37.2428,-112.832,-134.1
37.2428,-112.8324,-138.4
37.2428,-112.8329,-133.9
37.2428,-112.8333,-134.2
37.2428,-112.8338,-137.5
37.2428,-112.8342,-131.2
37.2429,-112.8347,-131.9
37.2429,-112.8351,-131.1
37.2429,-112.8356,-124.9
37.2429,-112.836,-124.7
37.2429,-112.8365,-121.8
37.243,-112.8369,-125.1
37.243,-112.8374,-120.8
37.243,-112.8378,-116.0
37.243,-112.8383,-115.2
37.243,-112.8387,-114.7
37.2431,-112.8392,-112.1
37.2431,-112.8396,-111.1
37.2431,-112.8401,-106.2
37.2431,-112.8405,-105.7
37.2431,-112.841,-105.8
37.2432,-112.8414,-103.7
37.2432,-112.8419,-99.5
37.2432,-112.8423,-99.7
37.2432,-112.8428,-96.0
37.2432,-112.8432,-92.9
37.2433,-112.8437,-93.3
37.2433,-112.8441,-90.6
37.2433,-112.8446,-85.9
37.2433,-112.845,-79.7
37.2433,-112.8455,-81.3
37.2434,-112.8459,-82.7
37.2434,-112.8464,-82.0
37.2434,-112.8468,-76.3
37.2434,-112.8473,-73.5
37.2434,-112.8477,-69.1
37.2435,-112.8482,-70.1
37.2435,-112.8486,-68.8
37.2435,-112.8491,-66.6
37.2435,-112.8495,-63.9
37.2435,-112.85,-58.1
37.2436,-112.8504,-56.6
37.2436,-112.8509,-51.5
37.2436,-112.8513,-54.7
37.2436,-112.8518,-46.9
37.2436,-112.8523,-54.4
37.2436,-112.8527,-42.1
37.2437,-112.8532,-37.4
37.2437,-112.8536,-39.5
37.2437,-112.8541,-34.6
37.2437,-112.8545,-34.7
37.2437,-112.8549,-27.2
37.2438,-112.8554,-25.9
37.2438,-112.8558,-24.3
37.2438,-112.8563,-23.8
37.2438,-112.8568,-20.3
37.2438,-112.8572,-21.6
37.2439,-112.8577,-14.3
37.2439,-112.8581,-12.0
37.2439,-112.8586,-12.8
37.2439,-112.859,-9.1
37.2439,-112.8595,-5.6
37.244,-112.8599,-3.3
37.244,-112.8604,-5.0
37.244,-112.8608,0.5
37.244,-112.8613,4.3
37.244,-112.8617,6.6
37.2441,-112.8622,6.6
37.2441,-112.8626,12.8
37.2441,-112.8631,13.3
37.2441,-112.8635,13.6
37.2441,-112.864,20.1
37.2442,-112.8644,25.1
37.2442,-112.8649,29.0
37.2442,-112.8653,27.3
37.2442,-112.8658,37.3
37.2442,-112.8662,37.8
37.2442,-112.8666,40.0
37.2442,-112.867,36.8
37.2442,-112.8674,38.2
37.2441,-112.8678,45.4
37.2441,-112.8682,44.4
37.2441,-112.8686,50.8
37.244,-112.869,49.7
37.244,-112.8694,49.7
37.244,-112.8698,56.7
37.2439,-112.8702,58.5
37.2439,-112.8706,63.6
37.2439,-112.871,62.5
37.2438,-112.8714,65.4
37.2438,-112.8718,66.6
37.2438,-112.8722,65.2
37.2437,-112.8726,68.8
37.2437,-112.8729,73.9
37.2437,-112.8733,71.2
37.2436,-112.8737,75.8
37.2436,-112.8741,79.7
37.2436,-112.8745,84.2
37.2435,-112.8749,84.9
37.2435,-112.8753,85.1
37.2435,-112.8757,88.1
37.2434,-112.8761,93.5
37.2434,-112.8765,95.0
37.2434,-112.8769,96.3
37.2433,-112.8773,97.8
37.2433,-112.8777,98.2
37.2433,-112.8781,103.0
37.2432,-112.8785,107.6
37.2432,-112.8788,111.2
37.2431,-112.8792,112.8
37.2431,-112.8796,117.1
37.2431,-112.88,119.1
37.243,-112.8804,119.5
37.243,-112.8808,120.6
37.243,-112.8812,121.7
37.2429,-112.8816,128.4
37.2429,-112.882,124.8
37.2429,-112.8824,132.4
37.2428,-112.8828,135.1
37.2428,-112.8832,135.8
37.2428,-112.8836,137.8
37.2427,-112.884,138.1
37.2427,-112.8844,144.4
37.2427,-112.8848,149.0
37.2426,-112.8851,149.8
37.2426,-112.8855,154.4
37.2426,-112.8859,154.6
37.2425,-112.8863,160.1
37.2425,-112.8867,164.8
37.2425,-112.8871,167.7
37.2424,-112.8875,166.9
37.2424,-112.8879,169.9
37.2424,-112.8883,173.2
37.2423,-112.8887,174.5
37.2423,-112.8891,178.6
37.2423,-112.8895,177.8
37.2422,-112.8899,181.9
37.2422,-112.8903,189.3
37.2422,-112.8907,191.2
37.2421,-112.891,193.9
37.2421,-112.8914,198.4
37.2421,-112.8918,199.3
37.242,-112.8922,202.9
37.242,-112.8926,205.1
37.242,-112.893,208.1
37.2419,-112.8934,209.8
37.2419,-112.8938,213.7
37.2419,-112.8942,214.8
37.2418,-112.8946,214.3
37.2418,-112.895,214.9
37.2418,-112.8954,220.1
37.2417,-112.8958,223.2
37.2417,-112.8962,224.6
37.2416,-112.8966,226.9
37.2416,-112.897,231.7
37.2416,-112.8973,230.7
37.2415,-112.8977,231.9
37.2415,-112.8981,238.7
37.2415,-112.8985,235.2
37.2414,-112.8989,239.6
37.2414,-112.8993,239.0
37.2414,-112.8997,243.6
37.2413,-112.9001,248.4
37.2413,-112.9005,248.4
37.2413,-112.9009,252.6
37.2412,-112.9013,256.6
37.2412,-112.9017,256.5
37.2412,-112.9021,259.4
37.2411,-112.9025,264.5
37.2411,-112.9029,267.8
37.2411,-112.9033,268.6
37.241,-112.9036,266.7
37.241,-112.904,273.0
37.241,-112.9044,280.8
37.2409,-112.9048,281.4
37.2409,-112.9052,281.2
37.2409,-112.9056,280.2
37.2408,-112.906,284.7
37.2408,-112.9064,288.7
37.2408,-112.9068,289.3
37.2407,-112.9072,292.6
37.2407,-112.9076,298.2
37.2407,-112.908,291.9
37.2406,-112.9084,300.4
37.2406,-112.9088,297.2
37.2406,-112.9092,302.9
37.2405,-112.9095,300.9
37.2405,-112.9099,304.9
37.2405,-112.9103,303.2
37.2404,-112.9107,308.2
37.2404,-112.9111,302.3
37.2404,-112.9115,308.7
37.2403,-112.9119,306.1
37.2403,-112.9123,310.1
37.2402,-112.9127,310.9
37.2402,-112.9131,312.7
37.2402,-112.9135,319.1
37.2401,-112.9139,319.6
37.2401,-112.9143,321.0
37.2401,-112.9147,323.6
37.24,-112.9151,325.8
37.24,-112.9155,329.8
37.24,-112.9158,330.5
37.2399,-112.9162,332.5
37.2399,-112.9166,336.1
37.2399,-112.917,337.7
37.2398,-112.9174,339.5
37.2398,-112.9178,343.8
37.2398,-112.9182,348.6
37.2397,-112.9186,351.1
37.2397,-112.919,349.5
37.2397,-112.9194,350.5
37.2396,-112.9198,351.9
37.2396,-112.9202,357.7
37.2396,-112.9206,360.2
37.2395,-112.921,361.2
37.2395,-112.9214,364.4
37.2395,-112.9217,363.0
37.2394,-112.9221,372.7
37.2394,-112.9225,368.9
37.2394,-112.9229,376.4
37.2393,-112.9233,375.9
37.2393,-112.9237,377.8
37.2393,-112.9241,379.1
37.2392,-112.9245,385.9
37.2392,-112.9249,384.0
37.2392,-112.9253,390.6
37.2391,-112.9257,389.5
37.2391,-112.9261,390.8
37.2391,-112.9265,394.0
37.239,-112.9269,399.2
37.239,-112.9273,398.6
37.239,-112.9277,404.0
37.2389,-112.928,410.1
37.2389,-112.9284,414.7
37.2388,-112.9288,419.8
37.2388,-112.9292,424.7
37.2388,-112.9296,424.1
37.2387,-112.93,431.3
37.2387,-112.9304,436.4
37.2387,-112.9308,443.5
37.2386,-112.9312,443.8
37.2386,-112.9316,444.2
37.2386,-112.932,450.1
37.2385,-112.9324,444.6
37.2385,-112.9328,449.9
37.2385,-112.9332,455.8
37.2384,-112.9336,460.4
37.2384,-112.9339,459.0
37.2384,-112.9343,464.0
37.2383,-112.9347,469.6
37.2383,-112.9351,472.5
37.2383,-112.9355,468.2
37.2382,-112.9359,478.4
37.2382,-112.9363,481.0
37.2382,-112.9367,481.6
37.2381,-112.9371,488.4
37.2381,-112.9375,491.7
37.2381,-112.9379,497.3
37.238,-112.9383,495.7
37.238,-112.9387,502.6
37.238,-112.9391,506.2
37.2379,-112.9395,506.7
37.2379,-112.9399,507.3
37.2379,-112.9402,511.5
37.2378,-112.9406,511.1
37.2378,-112.941,514.8
37.2378,-112.9414,512.9
37.2377,-112.9418,514.7
37.2377,-112.9422,513.1
37.2377,-112.9426,515.6
37.2376,-112.943,517.4
37.2376,-112.9434,519.3
37.2376,-112.9438,520.0
37.2375,-112.9442,521.1
37.2375,-112.9446,523.6
37.2374,-112.945,521.3
37.2374,-112.9454,521.4
37.2374,-112.9458,523.4
37.2373,-112.9462,525.0
37.2373,-112.9465,525.8
37.2373,-112.9469,525.3
37.2372,-112.9473,526.5
37.2372,-112.9477,521.9
37.2372,-112.9481,523.2
37.2371,-112.9485,528.8
37.2371,-112.9489,520.0
37.2371,-112.9493,522.4
37.237,-112.9497,517.9
37.237,-112.9501,519.5
37.237,-112.9505,515.0
37.2369,-112.9509,513.6
37.2369,-112.9513,515.4
37.2369,-112.9517,508.8
37.2368,-112.9521,514.6
37.2368,-112.9525,514.7
37.2368,-112.9529,510.0
37.2368,-112.9533,501.2
37.2367,-112.9538,503.6
37.2367,-112.9542,500.0
37.2368,-112.9547,498.4
37.2368,-112.9552,498.0
37.2368,-112.9557,494.4
37.2368,-112.9562,500.6
37.2368,-112.9567,497.9
37.2368,-112.9572,494.5
37.2368,-112.9577,489.7
37.2368,-112.9582,493.7
37.2368,-112.9587,493.1
37.2368,-112.9592,486.3
37.2368,-112.9597,487.4
37.2368,-112.9602,480.9
37.2368,-112.9607,483.1
37.2368,-112.9611,481.8
37.2368,-112.9616,482.8
37.2368,-112.9621,481.8
37.2368,-112.9626,482.0
37.2368,-112.9631,475.1
37.2368,-112.9636,473.5
37.2369,-112.9641,470.4
37.2369,-112.9646,466.1
37.2369,-112.9651,468.2
37.2369,-112.9656,467.0
37.2369,-112.9661,467.0
37.2369,-112.9666,471.5
37.2369,-112.9671,468.9
37.2369,-112.9676,470.2
37.2369,-112.9681,470.1
37.2369,-112.9686,468.4
37.2369,-112.969,463.7
37.2369,-112.9695,465.6
37.2369,-112.97,460.6
37.2369,-112.9705,459.1
37.2369,-112.971,457.3
37.2369,-112.9715,456.4
37.2369,-112.972,454.1
37.2369,-112.9725,450.0
37.2369,-112.973,449.0
37.2369,-112.9735,444.3
37.237,-112.974,444.4
37.237,-112.9745,443.9
37.237,-112.975,445.1
37.237,-112.9755,442.3
37.237,-112.976,445.0
37.237,-112.9765,442.8
37.237,-112.977,437.5
37.237,-112.9774,439.7
37.237,-112.9779,440.9
37.237,-112.9784,441.1
37.237,-112.9789,433.7
37.237,-112.9794,437.8
37.237,-112.9799,431.5
37.237,-112.9804,433.8
37.237,-112.9809,433.2
37.237,-112.9814,430.3
37.237,-112.9819,430.4
37.237,-112.9824,428.6
37.237,-112.9829,424.3
37.2371,-112.9834,423.7
37.2371,-112.9839,421.1
37.2371,-112.9844,421.5
37.2371,-112.9849,420.4
37.2371,-112.9853,424.0
37.2371,-112.9858,414.4
37.2371,-112.9863,415.9
37.2371,-112.9868,415.8
37.2371,-112.9873,416.0
37.2371,-112.9878,410.0
37.2371,-112.9883,411.1
37.2371,-112.9888,405.5
37.2371,-112.9893,404.7
37.2371,-112.9898,403.7
37.2371,-112.9903,405.1
37.2371,-112.9908,405.6
37.2371,-112.9913,396.9
37.2371,-112.9918,401.0
37.2371,-112.9923,390.0
37.2371,-112.9928,394.6
37.2372,-112.9933,394.1
37.2372,-112.9937,396.0
37.2372,-112.9942,391.2
37.2372,-112.9947,385.1
37.2372,-112.9952,382.8
37.2372,-112.9957,386.4
37.2372,-112.9962,382.1
37.2372,-112.9967,385.0
37.2372,-112.9972,386.7
37.2372,-112.9977,384.4
37.2372,-112.9982,387.9
37.2372,-112.9987,384.2
37.2372,-112.9992,382.9
37.2372,-112.9997,380.6
37.2372,-113.0002,378.7
37.2372,-113.0007,376.1
37.2372,-113.0012,378.5
37.2372,-113.0016,378.6
37.2372,-113.0021,375.0
37.2373,-113.0026,374.8
37.2373,-113.0031,375.7
37.2373,-113.0036,376.2
37.2373,-113.0041,370.0
37.2373,-113.0046,373.0
37.2373,-113.0051,372.2
37.2373,-113.0056,370.3
37.2373,-113.0061,370.6
37.2373,-113.0066,373.3
37.2373,-113.0071,369.2
37.2373,-113.0076,366.1
37.2373,-113.0081,370.3
37.2373,-113.0086,366.9
37.2373,-113.0091,369.9
37.2373,-113.0095,369.7
37.2373,-113.01,365.3
37.2373,-113.0105,365.1
37.2373,-113.011,363.9
37.2373,-113.0115,362.7
37.2374,-113.012,362.7
37.2374,-113.0125,367.0
37.2374,-113.013,364.3
37.2374,-113.0135,365.3
37.2374,-113.014,361.4
37.2374,-113.0145,360.9
37.2374,-113.015,357.2
37.2374,-113.0155,354.5
37.2374,-113.016,351.1
37.2374,-113.0165,349.5
37.2374,-113.017,351.2
37.2374,-113.0174,343.1
37.2374,-113.0179,347.0
37.2374,-113.0184,344.2
37.2374,-113.0189,339.3
37.2374,-113.0194,339.7
37.2374,-113.0199,336.2
37.2374,-113.0204,336.3
37.2374,-113.0209,330.5
37.2374,-113.0214,331.5
37.2375,-113.0219,332.5
37.2375,-113.0224,331.1
37.2375,-113.0229,328.6
37.2375,-113.0234,320.5
37.2375,-113.0239,318.2
37.2375,-113.0244,318.1
37.2375,-113.0249,317.3
37.2375,-113.0254,316.2
37.2375,-113.0258,311.0
37.2375,-113.0263,309.7
37.2375,-113.0268,309.7
37.2375,-113.0273,309.2
37.2375,-113.0278,305.6
37.2375,-113.0283,303.8
37.2375,-113.0288,302.9
37.2375,-113.0293,298.2
37.2375,-113.0298,301.4
37.2375,-113.0303,295.8
37.2375,-113.0308,295.9
37.2376,-113.0313,295.3
37.2376,-113.0318,290.8
37.2376,-113.0323,295.3
37.2376,-113.0328,286.6
37.2376,-113.0333,286.8
37.2376,-113.0337,290.2
37.2376,-113.0342,286.8
37.2376,-113.0347,285.5
37.2376,-113.0352,287.3
37.2376,-113.0357,281.1
37.2376,-113.0362,281.1
37.2376,-113.0367,280.0
37.2376,-113.0372,279.5
37.2376,-113.0377,278.3
37.2376,-113.0382,274.2
37.2376,-113.0387,275.2
37.2376,-113.0392,275.3
37.2376,-113.0397,274.9
37.2377,-113.0402,273.1
37.2377,-113.0407,270.3
37.2377,-113.0412,268.6
37.2377,-113.0416,266.9
37.2377,-113.0421,267.2
37.2377,-113.0426,267.2
37.2377,-113.0431,263.5
37.2377,-113.0436,260.7
37.2377,-113.0441,263.4
37.2377,-113.0446,258.6
37.2377,-113.0451,259.9
37.2377,-113.0456,254.7
37.2377,-113.0461,256.6
37.2377,-113.0466,259.7
37.2377,-113.0471,255.4
37.2377,-113.0476,259.7
37.2377,-113.0481,250.1
37.2377,-113.0486,258.5
