lat,long,corrected_magnetic
38.0278,-112.9756,-94.2
38.0278,-112.976,-97.7
38.0278,-112.9765,-99.9
38.0278,-112.977,-100.9
38.0278,-112.9775,-106.9
38.0278,-112.9779,-112.1
38.0278,-112.9784,-118.7
38.0278,-112.9789,-123.1
38.0278,-112.9794,-123.6
38.0278,-112.9798,-124.0
38.0278,-112.9803,-124.5
38.0278,-112.9808,-125.3
38.0278,-112.9813,-128.8
38.0278,-112.9817,-129.7
38.0278,-112.9822,-132.9
38.0278,-112.9827,-131.7
38.0278,-112.9832,-129.6
38.0278,-112.9836,-128.2
38.0278,-112.9841,-129.8
38.0278,-112.9846,-124.9
38.0278,-112.9851,-127.7
38.0278,-112.9855,-123.8
38.0278,-112.986,-125.9
38.0278,-112.9865,-128.7
38.0278,-112.987,-132.2
38.0278,-112.9874,-136.3
38.0278,-112.9879,-137.7
38.0278,-112.9884,-138.3
38.0278,-112.9889,-141.6
38.0278,-112.9893,-146.3
38.0278,-112.9898,-152.4
38.0277,-112.9903,-156.6
38.0277,-112.9908,-161.6
38.0277,-112.9912,-167.7
38.0277,-112.9917,-172.4
38.0277,-112.9922,-172.5
38.0277,-112.9927,-166.8
38.0277,-112.9931,-155.8
38.0277,-112.9936,-144.2
38.0277,-112.9941,-132.3
38.0277,-112.9946,-120.4
38.0277,-112.995,-111.0
38.0277,-112.9955,-100.5
38.0277,-112.996,-93.2
38.0277,-112.9965,-86.3
38.0277,-112.9969,-78.8
38.0277,-112.9974,-70.3
38.0277,-112.9979,-59.1
38.0277,-112.9983,-47.5
38.0277,-112.9988,-37.6
38.0277,-112.9993,-27.2
38.0277,-112.9998,-22.2
38.0277,-113.0002,-20.2
38.0277,-113.0007,-23.1
38.0277,-113.0012,-26.2
38.0277,-113.0017,-27.5
38.0277,-113.0021,-26.5
38.0277,-113.0026,-24.9
38.0277,-113.0031,-23.2
38.0277,-113.0036,-19.8
38.0277,-113.004,-19.4
38.0277,-113.0045,-20.6
38.0277,-113.005,-24.9
38.0277,-113.0055,-31.3
38.0277,-113.0059,-38.6
38.0277,-113.0064,-54.9
38.0658,-112.0156,-105.5
38.0658,-112.016,-110.9
38.0658,-112.0164,-117.4
38.0659,-112.0168,-122.4
38.0659,-112.0172,-127.8
38.0659,-112.0176,-131.6
38.0659,-112.018,-129.9
38.0658,-112.0184,-128.2
38.0658,-112.0188,-122.8
38.0658,-112.0191,-122.8
38.0657,-112.0195,-125.0
38.0657,-112.0199,-131.7
38.0657,-112.0203,-141.9
38.0656,-112.0206,-152.7
38.0656,-112.021,-165.6
38.0656,-112.0214,-185.6
38.0655,-112.0217,-202.3
38.0655,-112.0221,-220.2
38.0655,-112.0225,-239.0
38.0654,-112.0229,-256.9
38.0654,-112.0232,-278.0
38.0654,-112.0236,-297.3
38.0653,-112.024,-316.4
38.0653,-112.0243,-335.2
38.0653,-112.0247,-353.1
38.0652,-112.0251,-378.9
38.0652,-112.0255,-401.0
38.0652,-112.0258,-410.9
38.0651,-112.0262,-399.2
38.0651,-112.0266,-367.3
38.0651,-112.0269,-338.3
38.065,-112.0273,-322.7
38.065,-112.0277,-321.3
38.065,-112.028,-323.9
38.0649,-112.0284,-320.6
38.0649,-112.0288,-315.6
38.0649,-112.0292,-319.8
38.0648,-112.0295,-327.1
38.0648,-112.0299,-335.2
38.0647,-112.0303,-341.5
38.0647,-112.0306,-342.2
38.0647,-112.031,-339.8
38.0646,-112.0314,-330.9
38.0646,-112.0318,-322.8
38.0646,-112.0321,-317.4
38.0645,-112.0325,-312.0
38.0645,-112.0329,-297.0
38.0645,-112.0332,-289.6
38.0644,-112.0336,-279.5
38.0644,-112.034,-269.0
38.0644,-112.0344,-259.0
38.0643,-112.0347,-248.2
38.0643,-112.0351,-235.6
38.0643,-112.0355,-224.0
38.0642,-112.0358,-213.5
38.0642,-112.0362,-201.6
38.0642,-112.0366,-190.2
38.0641,-112.037,-180.7
38.0641,-112.0373,-172.2
38.0641,-112.0377,-165.7
38.064,-112.0381,-160.1
38.064,-112.0384,-155.0
38.064,-112.0388,-154.0
38.0639,-112.0392,-154.3
38.0639,-112.0396,-157.1
38.0639,-112.0399,-160.3
38.0638,-112.0403,-166.5
38.0638,-112.0407,-168.9
38.0638,-112.041,-174.0
38.0637,-112.0414,-179.3
38.0637,-112.0418,-180.9
38.0637,-112.0422,-179.5
38.0636,-112.0425,-186.5
38.0636,-112.0429,-191.5
38.0636,-112.0433,-198.8
38.0635,-112.0436,-202.7
38.0635,-112.044,-208.4
38.0635,-112.0444,-208.8
38.0634,-112.0448,-211.1
38.0634,-112.0451,-216.6
38.0634,-112.0455,-222.9
38.0633,-112.0459,-227.5
38.0633,-112.0462,-230.0
38.0633,-112.0466,-230.2
38.0632,-112.047,-228.6
38.0632,-112.0474,-228.5
38.0632,-112.0477,-226.2
38.0631,-112.0481,-227.1
38.0631,-112.0485,-229.5
38.0631,-112.0488,-233.5
38.063,-112.0492,-233.9
38.063,-112.0496,-233.0
38.063,-112.05,-228.7
38.0629,-112.0503,-227.0
38.0629,-112.0507,-228.7
38.0628,-112.0511,-235.0
38.0628,-112.0514,-239.1
38.0628,-112.0518,-242.6
38.0627,-112.0522,-242.4
38.0627,-112.0525,-240.9
38.0627,-112.0529,-235.7
38.0626,-112.0533,-232.6
38.0626,-112.0537,-229.4
38.0626,-112.054,-225.1
38.0625,-112.0544,-222.5
38.0625,-112.0548,-219.6
38.0625,-112.0551,-216.3
38.0624,-112.0555,-211.5
38.0624,-112.0559,-207.7
38.0624,-112.0563,-204.2
38.0623,-112.0566,-199.9
38.0623,-112.057,-194.8
38.0623,-112.0574,-189.0
38.0622,-112.0577,-184.5
38.0622,-112.0581,-181.7
38.0622,-112.0585,-181.0
38.0621,-112.0589,-188.6
38.0621,-112.0592,-198.6
38.0621,-112.0596,-208.9
38.062,-112.06,-214.9
38.062,-112.0603,-215.9
38.062,-112.0607,-212.8
38.0619,-112.0611,-208.6
38.0619,-112.0615,-204.3
38.0619,-112.0618,-202.4
38.0618,-112.0622,-198.4
38.0618,-112.0626,-201.6
38.0618,-112.0629,-205.9
38.0617,-112.0633,-209.9
38.0617,-112.0637,-218.9
38.0617,-112.0641,-232.9
38.0616,-112.0644,-251.9
38.0616,-112.0648,-268.5
38.0616,-112.0652,-283.8
38.0615,-112.0655,-296.6
38.0615,-112.0659,-306.9
38.0615,-112.0663,-316.2
38.0614,-112.0667,-319.1
38.0614,-112.067,-324.8
38.0614,-112.0674,-326.2
38.0613,-112.0678,-326.3
38.0613,-112.0681,-334.9
38.0613,-112.0685,-334.8
38.0612,-112.0689,-341.3
38.0612,-112.0693,-343.2
38.0612,-112.0696,-344.4
38.0611,-112.07,-342.8
38.0611,-112.0704,-338.5
38.061,-112.0707,-332.4
38.061,-112.0711,-330.6
38.061,-112.0715,-325.8
38.0609,-112.0719,-323.5
38.0609,-112.0722,-320.6
38.0609,-112.0726,-320.3
38.0608,-112.073,-318.6
38.0608,-112.0733,-314.6
38.0608,-112.0737,-312.9
38.0607,-112.0741,-314.8
38.0607,-112.0745,-310.6
38.0607,-112.0748,-315.5
38.0606,-112.0752,-312.3
38.0606,-112.0756,-309.6
38.0606,-112.0759,-315.5
38.0605,-112.0763,-315.5
38.0605,-112.0767,-310.0
38.0605,-112.077,-302.2
38.0605,-112.0775,-303.3
38.0605,-112.0779,-293.1
38.0605,-112.0784,-286.4
38.0605,-112.0788,-282.4
38.0605,-112.0792,-267.9
38.0605,-112.0797,-255.8
38.0605,-112.0801,-247.2
38.0606,-112.0806,-234.8
38.0606,-112.081,-230.4
38.0606,-112.0814,-220.2
38.0606,-112.0819,-212.9
38.0606,-112.0823,-201.9
38.0606,-112.0827,-193.2
38.0606,-112.0832,-189.3
38.0606,-112.0836,-180.4
38.0606,-112.0841,-167.2
38.0607,-112.0845,-153.9
38.0607,-112.0849,-135.5
38.0607,-112.0854,-120.9
38.0607,-112.0858,-114.3
38.0607,-112.0862,-107.1
38.0607,-112.0867,-119.5
38.0607,-112.0871,-128.4
38.0607,-112.0876,-139.8
38.0607,-112.088,-150.0
38.0608,-112.0884,-150.9
38.0608,-112.0889,-153.5
38.0608,-112.0893,-147.9
38.0608,-112.0897,-140.9
38.0608,-112.0902,-136.5
38.0608,-112.0906,-132.2
38.0608,-112.0911,-126.5
38.0608,-112.0915,-120.1
38.0608,-112.0919,-114.3
38.0609,-112.0924,-108.1
38.0609,-112.0928,-103.9
38.0609,-112.0932,-100.5
38.0609,-112.0937,-99.9
38.0609,-112.0941,-90.4
38.0609,-112.0946,-87.1
38.0609,-112.095,-85.6
38.0609,-112.0954,-86.0
38.0609,-112.0959,-81.6
38.061,-112.0963,-76.1
38.061,-112.0967,-77.8
38.061,-112.0972,-69.8
38.061,-112.0976,-60.9
38.061,-112.0981,-54.8
38.061,-112.0985,-44.2
38.061,-112.0989,-30.4
38.061,-112.0994,-17.5
38.061,-112.0998,-4.2
38.061,-112.1002,11.2
38.0611,-112.1007,21.8
38.0611,-112.1011,29.9
38.0611,-112.1016,37.0
38.0611,-112.102,38.0
38.0611,-112.1024,34.6
38.0611,-112.1029,23.1
38.0611,-112.1033,8.6
38.0611,-112.1038,-7.6
38.0611,-112.1042,-20.0
38.0612,-112.1046,-29.3
38.0612,-112.1051,-36.0
38.0612,-112.1055,-39.8
38.0612,-112.1059,-42.8
38.0612,-112.1064,-46.5
38.0612,-112.1068,-49.1
38.0612,-112.1073,-51.8
38.0612,-112.1077,-53.0
38.0612,-112.1081,-54.3
38.0613,-112.1086,-56.5
38.0613,-112.109,-57.4
38.0613,-112.1094,-56.2
38.0613,-112.1099,-51.5
38.0613,-112.1103,-45.9
38.0613,-112.1108,-38.8
38.0613,-112.1112,-32.4
38.0613,-112.1116,-26.7
38.0613,-112.1121,-21.7
38.0614,-112.1125,-16.3
38.0614,-112.1129,-12.2
38.0614,-112.1134,-7.5
38.0614,-112.1138,-4.4
38.0614,-112.1143,-5.4
38.0614,-112.1147,-7.1
38.0614,-112.1151,-9.6
38.0614,-112.1156,-13.6
38.0614,-112.116,-15.4
38.0614,-112.1164,-18.6
38.0615,-112.1169,-22.0
38.0615,-112.1173,-21.9
38.0615,-112.1178,-27.4
38.0615,-112.1182,-33.2
38.0615,-112.1186,-33.1
38.0615,-112.1191,-31.7
38.0615,-112.1195,-35.6
38.0615,-112.1199,-40.4
38.0615,-112.1204,-47.4
38.0616,-112.1208,-51.2
38.0616,-112.1213,-58.7
38.0616,-112.1217,-67.8
38.0616,-112.1221,-73.3
38.0616,-112.1226,-91.5
38.0616,-112.123,-108.2
38.0616,-112.1234,-126.8
38.0616,-112.1239,-144.5
38.0616,-112.1243,-158.3
38.0617,-112.1248,-168.9
38.0617,-112.1252,-181.6
38.0617,-112.1256,-184.0
38.0617,-112.1261,-193.9
38.0617,-112.1265,-201.8
38.0617,-112.127,-204.0
38.0617,-112.1274,-206.2
38.0617,-112.1278,-204.5
38.0618,-112.1282,-201.6
38.0618,-112.1286,-195.9
38.0618,-112.1289,-187.2
38.0618,-112.1293,-183.2
38.0619,-112.1297,-174.9
38.0619,-112.13,-166.4
38.0619,-112.1304,-158.2
38.0619,-112.1308,-147.1
38.062,-112.1311,-141.9
38.062,-112.1315,-136.5
38.062,-112.1319,-130.1
38.062,-112.1322,-124.3
38.0621,-112.1326,-120.7
38.0621,-112.133,-114.0
38.0621,-112.1334,-105.6
38.0621,-112.1337,-97.1
38.0622,-112.1341,-87.9
38.0622,-112.1345,-78.4
38.0622,-112.1348,-78.5
38.0622,-112.1352,-74.6
38.0622,-112.1356,-70.5
38.0623,-112.1359,-69.4
38.0623,-112.1363,-66.9
38.0623,-112.1367,-65.8
38.0623,-112.137,-68.1
38.0624,-112.1374,-71.2
38.0624,-112.1378,-71.1
38.0624,-112.1381,-74.6
38.0624,-112.1385,-73.4
38.0625,-112.1389,-66.8
38.0625,-112.1392,-66.9
38.0625,-112.1396,-67.4
38.0625,-112.14,-66.9
38.0626,-112.1404,-69.9
38.0626,-112.1407,-70.8
38.0626,-112.1411,-72.1
38.0626,-112.1415,-72.1
38.0627,-112.1418,-71.2
38.0627,-112.1422,-70.9
38.0627,-112.1426,-72.9
38.0627,-112.1429,-73.4
38.0628,-112.1433,-74.8
38.0628,-112.1437,-75.9
38.0628,-112.144,-78.4
38.0628,-112.1444,-80.2
38.0629,-112.1448,-83.2
38.0629,-112.1451,-83.8
38.0629,-112.1455,-86.7
38.0629,-112.1459,-84.9
38.063,-112.1462,-89.2
38.063,-112.1466,-91.3
38.063,-112.147,-93.9
38.063,-112.1474,-95.2
38.0631,-112.1477,-95.2
38.0631,-112.1481,-99.5
38.0631,-112.1485,-104.7
38.0631,-112.1488,-113.3
38.0632,-112.1492,-119.3
38.0632,-112.1496,-122.7
38.0632,-112.1499,-125.0
38.0632,-112.1503,-124.5
38.0633,-112.1507,-123.4
38.0633,-112.151,-120.4
38.0633,-112.1514,-115.8
38.0633,-112.1518,-106.4
38.0634,-112.1521,-97.6
38.0634,-112.1525,-86.4
38.0634,-112.1529,-74.4
38.0634,-112.1532,-61.7
38.0635,-112.1536,-50.4
38.0635,-112.154,-44.3
38.0635,-112.1543,-38.3
38.0635,-112.1547,-34.1
38.0636,-112.1551,-31.3
38.0636,-112.1555,-28.7
38.0636,-112.1558,-27.5
38.0636,-112.1562,-24.4
38.0637,-112.1566,-22.1
38.0637,-112.1569,-20.0
38.0637,-112.1573,-18.6
38.0637,-112.1577,-21.7
38.0638,-112.158,-23.2
38.0638,-112.1584,-23.1
38.0638,-112.1588,-24.7
38.0638,-112.1591,-23.9
38.0639,-112.1595,-25.5
38.0639,-112.1599,-27.3
38.0639,-112.1602,-27.4
38.0639,-112.1606,-34.5
38.064,-112.161,-39.7
38.064,-112.1613,-47.5
38.064,-112.1617,-55.4
38.064,-112.1621,-63.9
38.064,-112.1625,-72.5
38.0641,-112.1628,-83.6
38.0641,-112.1632,-91.9
38.0641,-112.1636,-103.9
38.0641,-112.1639,-120.6
38.0642,-112.1643,-136.7
38.0642,-112.1647,-152.4
38.0642,-112.165,-166.4
38.0642,-112.1654,-176.4
38.0643,-112.1658,-185.8
38.0643,-112.1661,-192.1
38.0643,-112.1665,-194.9
38.0643,-112.1669,-189.2
38.0644,-112.1672,-194.0
38.0644,-112.1676,-190.8
38.0644,-112.168,-193.4
38.0644,-112.1683,-197.2
38.0645,-112.1687,-192.9
38.0645,-112.1691,-199.0
38.0645,-112.1695,-200.5
38.0645,-112.1698,-197.7
38.0646,-112.1702,-205.9
38.0646,-112.1706,-212.5
38.0646,-112.1709,-221.1
38.0646,-112.1713,-230.8
38.0647,-112.1717,-233.1
38.0647,-112.172,-235.3
38.0647,-112.1724,-229.1
38.0647,-112.1728,-219.9
38.0648,-112.1731,-215.1
38.0648,-112.1735,-213.7
38.0648,-112.1739,-220.9
38.0648,-112.1742,-233.5
38.0649,-112.1746,-254.1
38.0649,-112.175,-274.4
38.0649,-112.1753,-282.8
38.0649,-112.1757,-299.9
38.065,-112.1761,-300.7
38.065,-112.1765,-296.8
38.065,-112.1768,-293.1
38.065,-112.1772,-286.7
38.0651,-112.1776,-285.1
38.0651,-112.1779,-273.5
38.0651,-112.1783,-265.5
38.0651,-112.1787,-247.7
38.0652,-112.179,-231.5
38.0652,-112.1794,-212.4
38.0652,-112.1798,-191.5
38.0652,-112.1801,-164.7
38.0653,-112.1805,-142.2
38.0653,-112.1809,-131.8
38.0653,-112.1812,-133.7
38.0653,-112.1816,-134.8
38.0654,-112.182,-123.9
38.0654,-112.1823,-107.1
38.0654,-112.1827,-98.8
38.0654,-112.1831,-96.1
38.0655,-112.1835,-100.7
38.0655,-112.1838,-113.3
38.0655,-112.1842,-126.0
38.0655,-112.1846,-136.5
38.0656,-112.1849,-125.4
38.0656,-112.1853,-121.0
38.0656,-112.1857,-123.1
38.0656,-112.186,-132.5
38.0657,-112.1864,-144.3
38.0657,-112.1868,-158.2
38.0657,-112.1871,-167.1
38.0657,-112.1875,-171.3
38.0657,-112.1879,-172.1
38.0658,-112.1882,-175.2
38.0658,-112.1886,-171.3
38.0658,-112.189,-171.9
38.0658,-112.1893,-179.3
38.0659,-112.1897,-176.1
38.0659,-112.1901,-185.1
38.0659,-112.1905,-186.4
38.0659,-112.1908,-192.8
38.066,-112.1912,-198.5
38.066,-112.1916,-205.1
38.066,-112.1919,-212.5
38.066,-112.1923,-211.4
38.0661,-112.1927,-214.3
38.0661,-112.193,-223.1
38.0661,-112.1934,-224.9
38.0661,-112.1938,-227.6
38.0662,-112.1941,-231.3
38.0662,-112.1945,-239.2
38.0662,-112.1949,-241.4
38.0662,-112.1952,-244.8
38.0663,-112.1956,-251.2
38.0663,-112.196,-255.0
38.0663,-112.1963,-257.8
38.0663,-112.1967,-250.6
38.0664,-112.1971,-230.2
38.0664,-112.1974,-202.6
38.0664,-112.1979,-167.1
38.0664,-112.1984,-138.9
38.0664,-112.1989,-129.5
38.0664,-112.1994,-126.0
38.0664,-112.1999,-132.5
38.0664,-112.2003,-155.6
38.0664,-112.2008,-186.4
38.0664,-112.2013,-213.8
38.0664,-112.2018,-228.7
38.0664,-112.2023,-241.7
38.0664,-112.2028,-254.2
38.0664,-112.2032,-261.1
38.0664,-112.2037,-270.1
38.0664,-112.2042,-278.4
38.0664,-112.2047,-283.3
38.0664,-112.2052,-290.2
38.0664,-112.2057,-291.3
38.0664,-112.2061,-296.1
38.0664,-112.2066,-303.4
38.0664,-112.2071,-307.5
38.0664,-112.2076,-315.1
38.0664,-112.2081,-322.4
38.0664,-112.2086,-340.1
38.0664,-112.209,-355.5
38.0664,-112.2095,-365.6
38.0664,-112.21,-382.9
38.0664,-112.2105,-392.8
38.0664,-112.211,-408.3
38.0664,-112.2115,-419.2
38.0664,-112.2119,-435.5
38.0664,-112.2124,-446.3
38.0664,-112.2129,-448.6
38.0664,-112.2134,-447.5
38.0664,-112.2139,-445.2
38.0664,-112.2144,-440.6
38.0664,-112.2148,-440.9
38.0664,-112.2153,-442.9
38.0664,-112.2158,-447.9
38.0664,-112.2163,-455.0
38.0664,-112.2168,-462.1
38.0664,-112.2173,-453.6
38.0664,-112.2177,-455.4
38.0664,-112.2182,-444.1
38.0664,-112.2187,-431.2
38.0664,-112.2192,-410.0
38.0664,-112.2197,-382.9
38.0664,-112.2201,-359.2
38.0664,-112.2206,-342.0
38.0664,-112.2211,-337.9
38.0664,-112.2216,-333.8
38.0664,-112.2221,-334.5
38.0664,-112.2226,-332.0
38.0664,-112.223,-327.4
38.0664,-112.2235,-322.3
38.0664,-112.224,-311.3
38.0664,-112.2245,-286.3
38.0664,-112.225,-252.6
38.0664,-112.2255,-208.5
38.0664,-112.2259,-180.6
38.0664,-112.2264,-184.4
38.0664,-112.2269,-205.8
38.0664,-112.2274,-229.5
38.0664,-112.2279,-250.9
38.0664,-112.2284,-252.3
38.0664,-112.2288,-243.6
38.0664,-112.2293,-224.4
38.0664,-112.2298,-200.8
38.0664,-112.2303,-183.7
38.0664,-112.2308,-163.0
38.0664,-112.2313,-153.7
38.0664,-112.2317,-137.2
38.0664,-112.2322,-126.8
38.0664,-112.2327,-123.1
38.0664,-112.2332,-118.9
38.0664,-112.2337,-134.1
38.0664,-112.2342,-146.1
38.0664,-112.2346,-167.0
38.0664,-112.2351,-194.3
38.0664,-112.2356,-210.8
38.0664,-112.2361,-223.6
38.0664,-112.2366,-234.6
38.0664,-112.2371,-240.9
38.0664,-112.2375,-249.4
38.0664,-112.238,-251.6
38.0664,-112.2385,-254.4
38.0664,-112.239,-251.8
38.0664,-112.2395,-243.9
38.0664,-112.24,-234.8
38.0664,-112.2404,-219.7
38.0664,-112.2409,-196.1
38.0664,-112.2414,-190.1
38.0664,-112.2419,-176.0
38.0664,-112.2424,-169.1
38.0664,-112.2428,-156.7
38.0664,-112.2433,-149.3
38.0664,-112.2438,-139.5
38.0664,-112.2443,-130.5
38.0664,-112.2448,-135.9
38.0664,-112.2453,-146.2
38.0664,-112.2457,-156.2
38.0664,-112.2462,-171.6
38.0664,-112.2467,-177.4
38.0664,-112.2472,-187.9
38.0664,-112.2477,-195.6
38.0664,-112.2482,-197.2
38.0664,-112.2486,-195.5
38.0664,-112.2491,-184.2
38.0664,-112.2496,-170.7
38.0664,-112.2501,-160.6
38.0664,-112.2506,-137.3
38.0664,-112.2511,-121.6
38.0664,-112.2515,-106.9
38.0664,-112.252,-101.4
38.0664,-112.2525,-101.4
38.0664,-112.253,-100.7
38.0664,-112.2535,-109.3
38.0664,-112.254,-121.1
38.0664,-112.2544,-133.0
38.0664,-112.2549,-145.8
38.0664,-112.2554,-149.1
38.0664,-112.2559,-151.1
38.0664,-112.2564,-156.7
38.0664,-112.2569,-155.8
38.0664,-112.2573,-151.0
38.0664,-112.2578,-146.6
38.0664,-112.2583,-140.9
38.0664,-112.2588,-131.9
38.0664,-112.2593,-128.5
38.0664,-112.2598,-122.8
38.0664,-112.2602,-110.6
38.0664,-112.2607,-92.9
38.0664,-112.2612,-69.2
38.0664,-112.2617,-43.7
38.0664,-112.2622,-40.2
38.0664,-112.2627,-32.8
38.0664,-112.2631,-43.8
38.0664,-112.2636,-48.6
38.0664,-112.2641,-51.7
38.0664,-112.2646,-58.3
38.0664,-112.2651,-63.6
38.0664,-112.2656,-71.8
38.0664,-112.266,-81.3
38.0665,-112.2665,-87.1
38.0665,-112.267,-97.0
38.0665,-112.2675,-101.9
38.0665,-112.268,-108.3
38.0665,-112.2684,-110.1
38.0665,-112.2689,-115.5
38.0665,-112.2694,-111.6
38.0665,-112.2699,-106.6
38.0665,-112.2704,-98.0
38.0665,-112.2709,-92.4
38.0665,-112.2713,-76.2
38.0665,-112.2718,-71.7
38.0665,-112.2723,-71.0
38.0665,-112.2728,-74.4
38.0665,-112.2733,-92.1
38.0665,-112.2738,-104.7
38.0665,-112.2742,-125.0
38.0665,-112.2747,-148.1
38.0665,-112.2752,-170.7
38.0665,-112.2757,-193.0
38.0665,-112.2762,-211.4
38.0665,-112.2767,-224.4
38.0665,-112.2771,-231.9
38.0665,-112.2776,-232.0
38.0665,-112.2781,-232.5
38.0665,-112.2786,-222.2
38.0665,-112.2791,-211.2
38.0665,-112.2796,-212.1
38.0665,-112.28,-199.6
38.0665,-112.2805,-196.7
38.0665,-112.281,-197.1
38.0665,-112.2815,-195.6
38.0665,-112.282,-198.2
38.0665,-112.2825,-202.2
38.0665,-112.2829,-209.7
38.0665,-112.2834,-220.8
38.0665,-112.2839,-229.5
38.0665,-112.2844,-239.6
38.0665,-112.2849,-236.1
38.0665,-112.2854,-242.4
38.0665,-112.2858,-240.7
38.0665,-112.2863,-234.6
38.0665,-112.2867,-233.5
38.0665,-112.2872,-216.1
38.0665,-112.2877,-186.9
38.0665,-112.2881,-144.1
38.0665,-112.2886,-99.1
38.0665,-112.2891,-54.8
38.0665,-112.2895,-29.3
38.0665,-112.29,-42.5
38.0665,-112.2905,-85.6
38.0665,-112.2909,-138.4
38.0665,-112.2914,-192.3
38.0665,-112.2919,-242.4
38.0665,-112.2923,-275.7
38.0665,-112.2928,-290.0
38.0665,-112.2932,-287.3
38.0665,-112.2937,-261.6
38.0666,-112.2942,-217.7
38.0666,-112.2946,-173.0
38.0666,-112.2951,-153.1
38.0666,-112.2956,-153.2
38.0666,-112.296,-156.1
38.0666,-112.2965,-151.6
38.0666,-112.297,-157.4
38.0666,-112.2974,-178.8
38.0666,-112.2979,-220.2
38.0666,-112.2984,-244.9
38.0666,-112.2988,-211.5
38.0666,-112.2993,-104.6
38.0666,-112.2998,20.9
38.0666,-112.3002,95.7
38.0666,-112.3007,111.0
38.0666,-112.3011,106.7
38.0666,-112.3016,99.3
38.0666,-112.3021,84.3
38.0666,-112.3025,61.4
38.0666,-112.303,49.3
38.0666,-112.3035,60.5
38.0666,-112.3039,92.2
38.0667,-112.3044,142.2
38.0667,-112.3049,197.4
38.0667,-112.3053,247.3
38.0667,-112.3058,297.1
38.0667,-112.3063,340.2
38.0667,-112.3067,349.4
38.0667,-112.3072,318.7
38.0667,-112.3076,274.3
38.0667,-112.3081,227.1
38.0667,-112.3086,173.7
38.0667,-112.309,112.4
38.0667,-112.3095,63.4
38.0667,-112.31,53.7
38.0667,-112.3104,77.8
38.0667,-112.3109,128.5
38.0667,-112.3114,189.3
38.0667,-112.3118,236.7
38.0667,-112.3123,257.1
38.0667,-112.3128,247.8
38.0667,-112.3132,229.0
38.0667,-112.3137,213.8
38.0667,-112.3142,203.3
38.0667,-112.3146,205.8
38.0668,-112.3151,217.2
38.0668,-112.3155,237.1
38.0668,-112.316,267.0
38.0668,-112.3165,304.4
38.0668,-112.3169,349.9
38.0668,-112.3174,400.2
38.0668,-112.3179,445.1
38.0668,-112.3183,469.9
38.0668,-112.3188,481.8
38.0668,-112.3193,493.9
38.0668,-112.3197,521.2
38.0668,-112.3202,570.6
38.0668,-112.3207,636.7
38.0668,-112.3211,685.7
38.0668,-112.3216,705.1
38.0668,-112.322,694.8
38.0668,-112.3225,666.0
38.0668,-112.323,628.9
38.0668,-112.3234,594.4
38.0668,-112.3239,570.8
38.0668,-112.3244,550.5
38.0668,-112.3248,533.6
38.0669,-112.3253,519.2
38.0669,-112.3258,503.4
38.0669,-112.3262,492.9
38.0669,-112.3267,490.3
38.0669,-112.3272,485.9
38.0669,-112.3276,458.0
38.0669,-112.3281,401.0
38.0669,-112.3286,256.6
38.0669,-112.329,195.1
38.0669,-112.3295,147.9
38.0669,-112.3299,115.9
38.0669,-112.3304,97.7
38.0669,-112.3309,87.9
38.0669,-112.3313,80.5
38.0669,-112.3318,72.2
38.0669,-112.3323,60.9
38.0669,-112.3327,51.0
38.0669,-112.3332,41.0
38.0669,-112.3337,36.3
38.0669,-112.3341,33.6
38.0669,-112.3346,32.8
38.0669,-112.3351,32.3
38.067,-112.3355,28.7
38.067,-112.336,20.3
38.067,-112.3364,3.5
38.067,-112.3369,-17.5
38.067,-112.3374,-36.7
38.067,-112.3378,-53.0
38.067,-112.3383,-62.2
38.067,-112.3388,-67.2
38.067,-112.3392,-74.4
38.067,-112.3397,-87.2
38.067,-112.3402,-109.2
38.067,-112.3406,-136.2
38.067,-112.3411,-167.4
38.067,-112.3416,-196.7
38.067,-112.342,-225.1
38.067,-112.3425,-246.6
38.067,-112.343,-260.2
38.067,-112.3434,-272.5
38.067,-112.3439,-280.5
38.067,-112.3443,-283.1
38.067,-112.3448,-282.0
38.067,-112.3453,-274.8
38.067,-112.3457,-260.9
38.067,-112.3462,-236.2
38.067,-112.3466,-200.6
38.067,-112.3471,-160.2
38.067,-112.3476,-110.2
38.067,-112.348,-63.5
38.067,-112.3485,-25.8
38.067,-112.3489,1.5
38.0671,-112.3494,19.2
38.0671,-112.3499,50.7
38.0671,-112.3503,84.6
38.0671,-112.3508,115.8
38.0671,-112.3512,145.3
38.0671,-112.3517,173.9
38.0671,-112.3522,198.1
38.0671,-112.3526,217.7
38.0671,-112.3531,230.3
38.0671,-112.3535,225.5
38.0671,-112.354,184.0
38.0671,-112.3545,115.2
38.0671,-112.3549,43.8
38.0671,-112.3554,-22.2
38.0671,-112.3558,-77.3
38.0671,-112.3563,-124.0
38.0671,-112.3568,-154.5
38.0671,-112.3572,-168.9
38.0671,-112.3577,-163.6
38.0671,-112.3581,-138.5
38.0671,-112.3586,-98.4
38.0671,-112.3591,-56.5
